,predicted_demand_raw,predicted_demand_quantile,surge_multiplier_unlimited,surge_multiplier
2025-10-16 04:00:00,112.42485833672919,2,1.1331320684002133,1.1331320684002133
2025-10-16 05:00:00,93.40270771249145,1,0.9752472463064115,1.0
2025-10-16 06:00:00,78.55529398673666,0,0.852012953772898,1.0
2025-10-16 07:00:00,83.17730718186351,1,0.8903758994483453,1.0
2025-10-16 08:00:00,125.21053397958352,2,1.2392538295037638,1.2392538295037638
2025-10-16 09:00:00,136.75144701099475,2,1.335043997332772,1.335043997332772
2025-10-16 10:00:00,80.43887809666825,0,0.8676467981246683,1.0
2025-10-16 11:00:00,100.66843416579654,1,1.0355531471019097,1.0355531471019097
2025-10-16 12:00:00,103.36681882033494,1,1.0579498776051155,1.0579498776051155
2025-10-16 13:00:00,141.51515463949144,2,1.374583014044886,1.374583014044886
2025-10-16 14:00:00,73.13245853815586,0,0.807003142476787,1.0
2025-10-16 15:00:00,91.51661222890769,1,0.9595925574250128,1.0
2025-10-16 16:00:00,128.87553917595926,2,1.2696735598924687,1.2696735598924687
2025-10-16 17:00:00,91.23232543138838,1,0.9572329624803295,1.0
2025-10-16 18:00:00,75.93934119696274,0,0.830300411958989,1.0
2025-10-16 19:00:00,116.20521451565934,2,1.1645092178378316,1.1645092178378316
2025-10-16 20:00:00,80.75335158890333,0,0.8702569441778432,1.0
2025-10-16 21:00:00,70.57135856401608,0,0.7857458818352762,1.0
2025-10-16 22:00:00,101.3493704165746,1,1.0412049527749405,1.0412049527749405
2025-10-16 23:00:00,108.07883216107219,2,1.0970598290875722,1.0970598290875722
2025-10-17 00:00:00,113.79319862469654,2,1.1444893627039516,1.1444893627039516
2025-10-17 01:00:00,75.37278481421363,0,0.8255979650346924,1.0
2025-10-17 02:00:00,110.41278802531733,2,1.1164317820113177,1.1164317820113177
2025-10-17 03:00:00,117.2194265576736,2,1.1729272296064264,1.1729272296064264
2025-10-17 04:00:00,152.40218515070032,2,1.4649459235469175,1.4649459235469175
2025-10-17 05:00:00,87.3403935490588,1,0.9249297290036772,1.0
2025-10-17 06:00:00,112.6859684756393,2,1.1352992958942583,1.1352992958942583
2025-10-17 07:00:00,114.79825194077567,2,1.1528313565793313,1.1528313565793313
2025-10-17 08:00:00,79.94363878225644,0,0.8635362865114264,1.0
2025-10-17 09:00:00,111.4206143952488,2,1.1247967923753572,1.1247967923753572
2025-10-17 10:00:00,100.29287336313861,1,1.0324359732510464,1.0324359732510464
2025-10-17 11:00:00,123.42365449622349,2,1.2244226384935377,1.2244226384935377
2025-10-17 12:00:00,140.52570905169662,2,1.3663705651117233,1.3663705651117233
2025-10-17 13:00:00,92.86564806441044,1,0.9707896237869583,1.0
2025-10-17 14:00:00,144.1483900632568,2,1.3964390026039584,1.3964390026039584
2025-10-17 15:00:00,51.235814383071116,0,0.6252598772083584,1.0
2025-10-17 16:00:00,110.1582179222953,2,1.1143188371492987,1.1143188371492987
2025-10-17 17:00:00,119.41973684057919,2,1.1911899173766023,1.1911899173766023
2025-10-17 18:00:00,74.08638775645854,0,0.8149208037285012,1.0
2025-10-17 19:00:00,74.72678587231029,0,0.8202361408103991,1.0
2025-10-17 20:00:00,97.96378308865617,1,1.0131044049709326,1.0131044049709326
2025-10-17 21:00:00,105.65674514804248,1,1.0769563831259654,1.0769563831259654
2025-10-17 22:00:00,75.5137860888987,0,0.8267682828188595,1.0
2025-10-17 23:00:00,92.93571235007495,1,0.9713711609378195,1.0
2025-10-18 00:00:00,124.56249471252886,2,1.233875070476467,1.233875070476467
2025-10-18 01:00:00,75.07700048399103,0,0.8231429399811201,1.0
2025-10-18 02:00:00,122.1376046550457,2,1.2137483591026788,1.2137483591026788
2025-10-18 03:00:00,72.3025088467725,0,0.8001145176330796,1.0
2025-10-18 04:00:00,79.44718112923447,0,0.8594156626254708,1.0
2025-10-18 05:00:00,72.11009895152677,0,0.7985175056716007,1.0
2025-10-18 06:00:00,96.89453351109485,1,1.0042295788452242,1.0042295788452242
2025-10-18 07:00:00,111.57876741661661,2,1.1261094705333379,1.1261094705333379
2025-10-18 08:00:00,121.33353910217065,2,1.2070745739311075,1.2070745739311075
2025-10-18 09:00:00,78.39869622695039,0,0.8507131843655084,1.0
2025-10-18 10:00:00,68.36851101124205,0,0.7674621345955535,1.0
2025-10-18 11:00:00,90.80870578264322,1,0.9537168977514368,1.0
2025-10-18 12:00:00,113.2044646174647,2,1.139602840363311,1.139602840363311
2025-10-18 13:00:00,146.96073832881928,2,1.41978163690149,1.41978163690149
2025-10-18 14:00:00,74.96389002778805,0,0.8222041174154003,1.0
2025-10-18 15:00:00,98.04528951687071,1,1.0137809124895807,1.0137809124895807
2025-10-18 16:00:00,74.08536062474947,0,0.8149122784828359,1.0
2025-10-18 17:00:00,67.02401187342807,0,0.7563027230562215,1.0
2025-10-18 18:00:00,135.6276250782481,2,1.3257162178707202,1.3257162178707202
2025-10-18 19:00:00,154.15754023506148,2,1.479515460434754,1.479515460434754
2025-10-18 20:00:00,108.44203940927903,2,1.100074467805302,1.100074467805302
2025-10-18 21:00:00,76.99270560179733,0,0.8390433903394325,1.0
2025-10-18 22:00:00,86.56273923109113,1,0.9184751584312857,1.0
2025-10-18 23:00:00,81.4806878653955,0,0.8762938724350514,1.0
2025-10-19 00:00:00,139.36746566700742,2,1.3567570858398281,1.3567570858398281
2025-10-19 01:00:00,76.6299842214376,0,0.8360327843496584,1.0
2025-10-19 02:00:00,117.06869097363433,2,1.1716761165572571,1.1716761165572571
2025-10-19 03:00:00,136.94556494135358,2,1.3366551860729592,1.3366551860729592
2025-10-19 04:00:00,103.24340272123119,1,1.0569255176767653,1.0569255176767653
2025-10-19 05:00:00,104.63025605290446,1,1.0684364711891632,1.0684364711891632
2025-10-19 06:00:00,75.20016441733529,0,0.8241652069207822,1.0
2025-10-19 07:00:00,118.72736542062535,2,1.1854431992151468,1.1854431992151468
2025-10-19 08:00:00,136.52314256455386,2,1.3331490587623869,1.3331490587623869
2025-10-19 09:00:00,82.80203383610969,0,0.8872611115044735,1.0
2025-10-19 10:00:00,92.81557262374221,1,0.9703739950708711,1.0
2025-10-19 11:00:00,48.08804547439897,0,0.5991332344351248,1.0
2025-10-19 12:00:00,105.11075634416578,1,1.0724246481571844,1.0724246481571844
2025-10-19 13:00:00,67.56935087724338,0,0.7608290646512924,1.0
2025-10-19 14:00:00,148.4560212069143,2,1.4321925611892583,1.4321925611892583
2025-10-19 15:00:00,66.35695653454898,0,0.7507661296611796,1.0
2025-10-19 16:00:00,63.101038531367266,0,0.723741843877776,1.0
2025-10-19 17:00:00,96.84065671567429,1,1.0037823986904673,1.0037823986904673
2025-10-19 18:00:00,74.13475297392188,0,0.8153222375046063,1.0
2025-10-19 19:00:00,75.42519195698372,0,0.8260329469973606,1.0
2025-10-19 20:00:00,100.5927252604543,1,1.0349247593193187,1.0349247593193187
2025-10-19 21:00:00,87.03601346636525,1,0.9224033587654069,1.0
2025-10-19 22:00:00,74.96592191378018,0,0.8222209821729516,1.0
2025-10-19 23:00:00,107.96082478831572,2,1.0960803618642565,1.0960803618642565
2025-10-20 00:00:00,93.02665681108262,1,0.9721260046108748,1.0
2025-10-20 01:00:00,111.7716698640765,2,1.1277105707033606,1.1277105707033606
2025-10-20 02:00:00,97.53595932335942,1,1.0095534458598576,1.0095534458598576
2025-10-20 03:00:00,92.63747825129917,1,0.968895802680088,1.0
2025-10-20 04:00:00,113.90653851430503,2,1.1454300895786598,1.1454300895786598
2025-10-20 05:00:00,73.94597573717283,0,0.813755376794256,1.0
2025-10-20 06:00:00,73.00321669615803,0,0.8059304285847573,1.0
2025-10-20 07:00:00,108.10874187895115,2,1.0973080812741665,1.0973080812741665
2025-10-20 08:00:00,106.50439689898248,1,1.0839919359684573,1.0839919359684573
2025-10-20 09:00:00,95.5052069717326,1,0.9926980975826426,1.0
2025-10-20 10:00:00,117.52949748784198,2,1.1755008341695041,1.1755008341695041
2025-10-20 11:00:00,83.37114148735562,1,0.8919847340876474,1.0
2025-10-20 12:00:00,105.42193264632847,1,1.0750074273642927,1.0750074273642927
2025-10-20 13:00:00,98.62778853003415,1,1.0186156840608847,1.0186156840608847
2025-10-20 14:00:00,80.46075730162438,0,0.8678283966436944,1.0
2025-10-20 15:00:00,104.65403567930036,1,1.0686338433032392,1.0686338433032392
2025-10-20 16:00:00,109.65695318781756,2,1.1101583142416485,1.1101583142416485
2025-10-20 17:00:00,95.87141314195313,1,0.9957376275063121,1.0
2025-10-20 18:00:00,135.05128183961676,2,1.3209325395425544,1.3209325395425544
2025-10-20 19:00:00,68.1774434398773,0,0.7658762639908712,1.0
2025-10-20 20:00:00,72.52626380144008,0,0.8019716951892958,1.0
2025-10-20 21:00:00,58.02387792144377,0,0.6816011514043374,1.0
2025-10-20 22:00:00,160.4930913024688,2,1.5321008580011706,1.5321008580011706
2025-10-20 23:00:00,66.35072665698702,0,0.7507144213591077,1.0
2025-10-21 00:00:00,53.410601211700246,0,0.6433107190039513,1.0
2025-10-21 01:00:00,119.37337133349993,2,1.1908050812988578,1.1908050812988578
2025-10-21 02:00:00,76.19900742818825,0,0.8324556549454769,1.0
2025-10-21 03:00:00,81.9979899345156,0,0.8805875060396406,1.0
2025-10-21 04:00:00,123.35143520137431,2,1.2238232146563364,1.2238232146563364
2025-10-21 05:00:00,68.38916886016025,0,0.7676335957970611,1.0
2025-10-21 06:00:00,74.526515729266,0,0.8185738883905829,1.0
2025-10-21 07:00:00,127.48554565955048,2,1.2581365426863222,1.2581365426863222
2025-10-21 08:00:00,65.2681686493175,0,0.7417291345835241,1.0
2025-10-21 09:00:00,82.26245237727217,0,0.8827825578268927,1.0
2025-10-21 10:00:00,106.52459168528344,1,1.0841595537265822,1.0841595537265822
2025-10-21 11:00:00,77.8797334194467,0,0.8464057665474821,1.0
2025-10-21 12:00:00,136.38313578474336,2,1.3319869953364911,1.3319869953364911
2025-10-21 13:00:00,103.00965281247342,1,1.0549853814909211,1.0549853814909211
2025-10-21 14:00:00,73.8133858439231,0,0.8126548739057711,1.0
2025-10-21 15:00:00,83.2763918976714,1,0.8911983076521586,1.0
2025-10-21 16:00:00,107.8867007657962,2,1.0954651286900718,1.0954651286900718
2025-10-21 17:00:00,92.26958295352003,1,0.9658422529113782,1.0
2025-10-21 18:00:00,124.49307969607085,2,1.2332989222931934,1.2332989222931934
2025-10-21 19:00:00,100.91892999633019,1,1.0376322752941052,1.0376322752941052
2025-10-21 20:00:00,122.82396889729334,2,1.2194452173822434,1.2194452173822434
2025-10-21 21:00:00,112.14239648206522,2,1.1307876205744727,1.1307876205744727
2025-10-21 22:00:00,87.9454906166877,1,0.9299520655816633,1.0
2025-10-21 23:00:00,131.88756688350088,2,1.2946735437607946,1.2946735437607946
2025-10-22 00:00:00,80.34315735114622,0,0.8668523110461055,1.0
2025-10-22 01:00:00,139.68603618233013,2,1.3594012373939623,1.3594012373939623
2025-10-22 02:00:00,94.13329916542605,1,0.9813111926944111,1.0
2025-10-22 03:00:00,103.695882020451,1,1.060681118979145,1.060681118979145
2025-10-22 04:00:00,63.68866315836044,0,0.7286191583057533,1.0
2025-10-22 05:00:00,87.88216618321107,1,0.9294264695483258,1.0
2025-10-22 06:00:00,77.75328851999815,0,0.8453562674215176,1.0
2025-10-22 07:00:00,103.72534149782953,1,1.0609256341465814,1.0609256341465814
2025-10-22 08:00:00,60.93200288563172,0,0.7057387371940491,1.0
2025-10-22 09:00:00,86.08574832241612,1,0.9145161095180385,1.0
2025-10-22 10:00:00,96.72609520741872,1,1.0028315323185713,1.0028315323185713
2025-10-22 11:00:00,89.90532586629722,1,0.9462187982887155,1.0
2025-10-22 12:00:00,109.26558061382057,2,1.1069099018807889,1.1069099018807889
2025-10-22 13:00:00,104.04905450787471,1,1.0636124686696615,1.0636124686696615
2025-10-22 14:00:00,110.20224688487538,2,1.1146842797883172,1.1146842797883172
2025-10-22 15:00:00,116.624202824743,2,1.1679868422109014,1.1679868422109014
2025-10-22 16:00:00,61.125774787015224,0,0.7073470538760616,1.0
2025-10-22 17:00:00,91.69712575110118,1,0.9610908288823279,1.0
2025-10-22 18:00:00,86.11689333324293,1,0.9147746146992157,1.0
2025-10-22 19:00:00,73.3976876999257,0,0.8092045580710239,1.0
2025-10-22 20:00:00,47.27073988871596,0,0.5923495563147648,1.0
2025-10-22 21:00:00,96.97189490569178,1,1.004871682373061,1.004871682373061
2025-10-22 22:00:00,118.3331968452464,2,1.182171579899959,1.182171579899959
2025-10-22 23:00:00,112.63894743214061,2,1.1349090188307387,1.1349090188307387
2025-10-23 00:00:00,90.67713895969301,1,0.9526248863987103,1.0
2025-10-23 01:00:00,94.37512588318826,1,0.9833183668076665,1.0
2025-10-23 02:00:00,125.02703091324076,2,1.237730744677263,1.237730744677263
2025-10-23 03:00:00,68.64915658962488,0,0.7697915072353605,1.0
2025-10-23 04:00:00,93.64624539804134,1,0.9772686215397243,1.0
2025-10-23 05:00:00,82.33374401266319,0,0.8833742820431938,1.0
2025-10-23 06:00:00,93.37444947021058,1,0.9750127014516612,1.0
2025-10-23 07:00:00,80.1632894643086,0,0.865359398395232,1.0
2025-10-23 08:00:00,75.12217779767622,0,0.8235179139929846,1.0
2025-10-23 09:00:00,74.71782636354826,0,0.8201617764298995,1.0
2025-10-23 10:00:00,75.52642114519968,0,0.8268731544317298,1.0
2025-10-23 11:00:00,85.60054988498366,1,0.9104889376967511,1.0
2025-10-23 12:00:00,83.05396344277771,1,0.8893521401118415,1.0
2025-10-23 13:00:00,67.7758046725889,0,0.7625426417011547,1.0
2025-10-23 14:00:00,93.26092129043404,1,0.9740704117589377,1.0
2025-10-23 15:00:00,87.65409796798123,1,0.9275334917090623,1.0
2025-10-23 16:00:00,54.482749214457684,0,0.6522096022068786,1.0
2025-10-23 17:00:00,136.5023036262018,2,1.3329760945093256,1.3329760945093256
2025-10-23 18:00:00,124.11824514867975,2,1.230187776398152,1.230187776398152
2025-10-23 19:00:00,101.67280543655856,1,1.043889479966309,1.043889479966309
2025-10-23 20:00:00,87.48216189801968,1,0.9261064135435263,1.0
2025-10-23 21:00:00,113.64433908331607,2,1.1432538209047045,1.1432538209047045
2025-10-23 22:00:00,106.49102611311747,1,1.0838809577626143,1.0838809577626143
2025-10-23 23:00:00,78.18460156542571,0,0.8489361877359587,1.0
2025-10-24 00:00:00,72.75685371466807,0,0.8038856032507868,1.0
2025-10-24 01:00:00,104.22715361768145,1,1.0650907003808052,1.0650907003808052
2025-10-24 02:00:00,109.73969872588373,2,1.1108451064353757,1.1108451064353757
2025-10-24 03:00:00,71.40011330319284,0,0.7926245885146141,1.0
2025-10-24 04:00:00,109.14413077301744,2,1.1059018619967973,1.1059018619967973
2025-10-24 05:00:00,72.41670779889199,0,0.8010623747705219,1.0
2025-10-24 06:00:00,71.13579862602127,0,0.7904307631892673,1.0
2025-10-24 07:00:00,81.37250002735887,0,0.8753959078516272,1.0
2025-10-24 08:00:00,140.31248130268216,2,1.3646007639003022,1.3646007639003022
2025-10-24 09:00:00,112.78200319337226,2,1.1360963889582139,1.1360963889582139
2025-10-24 10:00:00,94.12917395689651,1,0.9812769532528436,1.0
2025-10-24 11:00:00,67.24167591360398,0,0.7581093457109493,1.0
2025-10-24 12:00:00,82.31752472754414,0,0.8832396611480019,1.0
2025-10-24 13:00:00,71.10061767049743,0,0.7901387594608933,1.0
2025-10-24 14:00:00,89.43370978808066,1,0.9423043607428935,1.0
2025-10-24 15:00:00,110.28505643878918,2,1.1153716033168508,1.1153716033168508
2025-10-24 16:00:00,71.91285460374387,0,0.7968803675070533,1.0
2025-10-24 17:00:00,63.846319573501056,0,0.7299277146066747,1.0
2025-10-24 18:00:00,90.06381370680693,1,0.9475342554626809,1.0
2025-10-24 19:00:00,89.36165809791514,1,0.94170632803313,1.0
2025-10-24 20:00:00,109.62940201826325,2,1.1099296381266557,1.1099296381266557
2025-10-24 21:00:00,110.81366774301169,2,1.119759104150621,1.119759104150621
2025-10-24 22:00:00,79.59089841795353,0,0.8606085234648913,1.0
2025-10-24 23:00:00,75.6626211515474,0,0.8280036214433822,1.0
2025-10-25 00:00:00,123.77171701631838,2,1.2273115751941377,1.2273115751941377
2025-10-25 01:00:00,113.03885722977934,2,1.1382282905840233,1.1382282905840233
2025-10-25 02:00:00,113.16941028100976,2,1.1393118875796782,1.1393118875796782
2025-10-25 03:00:00,110.2237571647512,2,1.1148628162103271,1.1148628162103271
2025-10-25 04:00:00,87.48228532638934,1,0.9261074380053009,1.0
2025-10-25 05:00:00,79.35297154096381,0,0.858633718229305,1.0
2025-10-25 06:00:00,99.24297163292445,1,1.0237217352468735,1.0237217352468735
2025-10-25 07:00:00,66.56686184238013,0,0.7525083544410234,1.0
2025-10-25 08:00:00,109.83047213878346,2,1.111598530400396,1.111598530400396
2025-10-25 09:00:00,81.05905001524789,0,0.8727942567357758,1.0
2025-10-25 10:00:00,63.8428528505635,0,0.7298989406291653,1.0
2025-10-25 11:00:00,89.93766658148097,1,0.9464872278771483,1.0
2025-10-25 12:00:00,95.48287072805743,1,0.9925127056188967,1.0
2025-10-25 13:00:00,83.14266823738586,1,0.890088394439348,1.0
2025-10-25 14:00:00,79.68391810475573,0,0.8613805916180723,1.0
2025-10-25 15:00:00,72.5660240036616,0,0.8023017068992314,1.0
2025-10-25 16:00:00,72.0430251865702,0,0.7979607899954124,1.0
2025-10-25 17:00:00,89.6466889267877,1,0.9440720984760604,1.0
2025-10-25 18:00:00,61.36908062905499,0,0.7093665047963946,1.0
2025-10-25 19:00:00,122.73178512734756,2,1.2186800873816808,1.2186800873816808
2025-10-25 20:00:00,78.11990707904982,0,0.8483992201935562,1.0
2025-10-25 21:00:00,113.88114658851386,2,1.1452193352972249,1.1452193352972249
2025-10-25 22:00:00,113.72009910393201,2,1.143882632946679,1.143882632946679
2025-10-25 23:00:00,102.55537788120789,1,1.0512148763508167,1.0512148763508167
2025-10-26 00:00:00,117.07238943581976,2,1.1717068139823643,1.1717068139823643
2025-10-26 01:00:00,130.62094729680248,2,1.2841605364748787,1.2841605364748787
2025-10-26 02:00:00,110.82290527745086,2,1.119835776158446,1.119835776158446
2025-10-26 03:00:00,83.31354775508987,1,0.8915067031671632,1.0
2025-10-26 04:00:00,73.47170787749548,0,0.80981892932682,1.0
2025-10-26 05:00:00,65.21101963363894,0,0.7412547948334356,1.0
2025-10-26 06:00:00,63.99365572866882,0,0.731150612222521,1.0
2025-10-26 07:00:00,80.95999374369416,0,0.8719720846207255,1.0
2025-10-26 08:00:00,132.31648539858978,2,1.2982335893510792,1.2982335893510792
2025-10-26 09:00:00,116.49313366830285,2,1.1668989615156362,1.1668989615156362
2025-10-26 10:00:00,130.54191622516896,2,1.2835045745423281,1.2835045745423281
2025-10-26 11:00:00,99.83906382614772,1,1.0286693309072001,1.0286693309072001
2025-10-26 12:00:00,113.71444982478128,2,1.143835743641085,1.143835743641085
2025-10-26 13:00:00,108.00000415623296,2,1.0964055526197898,1.0964055526197898
2025-10-26 14:00:00,109.76305528503971,2,1.1110389670697443,1.1110389670697443
2025-10-26 15:00:00,70.08754442548359,0,0.7817301997655874,1.0
2025-10-26 16:00:00,67.18848302810751,0,0.7576678420435057,1.0
2025-10-26 17:00:00,131.80790679267068,2,1.2940123609367729,1.2940123609367729
2025-10-26 18:00:00,78.4614254740996,0,0.851233840321918,1.0
2025-10-26 19:00:00,99.50005253599818,1,1.0258555198776076,1.0258555198776076
2025-10-26 20:00:00,96.29827558874835,1,0.999280607624707,1.0
2025-10-26 21:00:00,98.34438658544451,1,1.0162634334407281,1.0162634334407281
2025-10-26 22:00:00,111.56956503864251,2,1.126033090325969,1.126033090325969
2025-10-26 23:00:00,89.69873011450174,1,0.9445040429930655,1.0
2025-10-27 00:00:00,96.98439112758598,1,1.0049754016532615,1.0049754016532615
2025-10-27 01:00:00,81.2387322313162,0,0.8742856283097775,1.0
2025-10-27 02:00:00,125.29050776513007,2,1.2399176160099592,1.2399176160099592
2025-10-27 03:00:00,89.46897934407951,1,0.942597099859737,1.0
2025-10-27 04:00:00,106.05034496684952,1,1.0802232817325468,1.0802232817325468
2025-10-27 05:00:00,89.35692809245509,1,0.9416670687461379,1.0
2025-10-27 06:00:00,115.13791046311258,2,1.1556505396691483,1.1556505396691483
2025-10-27 07:00:00,67.19882826438496,0,0.7577537080331851,1.0
2025-10-27 08:00:00,96.07077031046242,1,0.9973923021908406,1.0
2025-10-27 09:00:00,139.7643608094767,2,1.3600513358011763,1.3600513358011763
2025-10-27 10:00:00,79.5437938408116,0,0.8602175530678647,1.0
2025-10-27 11:00:00,82.88126812907919,1,0.887918760184496,1.0
2025-10-27 12:00:00,91.50127640428092,1,0.959465269297046,1.0
2025-10-27 13:00:00,114.55232458783202,2,1.1507901469845532,1.1507901469845532
2025-10-27 14:00:00,119.30824707804844,2,1.1902645466511692,1.1902645466511692
2025-10-27 15:00:00,65.22008201340924,0,0.7413300130485599,1.0
2025-10-27 16:00:00,73.04015651706683,0,0.8062370309856935,1.0
2025-10-27 17:00:00,93.92275659607546,1,0.9795636786113959,1.0
2025-10-27 18:00:00,68.34178663521733,0,0.7672403209091003,1.0
2025-10-27 19:00:00,76.097296555185,0,0.831611449502762,1.0
2025-10-27 20:00:00,83.1319609173424,1,0.8899995231359102,1.0
2025-10-27 21:00:00,88.46775122955279,1,0.9342868553526863,1.0
2025-10-27 22:00:00,63.174147050621,0,0.7243486483229689,1.0
2025-10-27 23:00:00,109.65200069431623,2,1.110117208292546,1.110117208292546
2025-10-28 00:00:00,79.26806797681394,0,0.8579290143088213,1.0
2025-10-28 01:00:00,67.14184573558202,0,0.7572807501326708,1.0
2025-10-28 02:00:00,114.84326467379307,2,1.153204964563244,1.153204964563244
2025-10-28 03:00:00,74.6224672676302,0,0.8193702910615278,1.0
2025-10-28 04:00:00,130.08185299528694,2,1.279686026227961,1.279686026227961
2025-10-28 05:00:00,138.74735320865793,2,1.3516101207516686,1.3516101207516686
2025-10-28 06:00:00,110.94193900490322,2,1.1208237621781778,1.1208237621781778
2025-10-28 07:00:00,85.7700561926553,1,0.9118958487111353,1.0
2025-10-28 08:00:00,41.176860174355255,0,0.541770043326526,1.0
2025-10-28 09:00:00,76.71009708171951,0,0.8366977251832632,1.0
2025-10-28 10:00:00,73.20684707784238,0,0.807620571156973,1.0
2025-10-28 11:00:00,93.02574020369785,1,0.9721183967227485,1.0
2025-10-28 12:00:00,110.95484865216065,2,1.1209309129100165,1.1209309129100165
2025-10-28 13:00:00,77.60195888781108,0,0.8441002237423696,1.0
2025-10-28 14:00:00,78.9697904646513,0,0.8554532957177606,1.0
2025-10-28 15:00:00,125.98862063065302,2,1.2457119884629901,1.2457119884629901
2025-10-28 16:00:00,96.83287331412012,1,1.0037177960598846,1.0037177960598846
2025-10-28 17:00:00,66.2723659097583,0,0.7500640231533665,1.0
2025-10-28 18:00:00,150.64046787176613,2,1.4503235801190568,1.4503235801190568
2025-10-28 19:00:00,112.28147908719559,2,1.1319420133033038,1.1319420133033038
2025-10-28 20:00:00,79.81874231130877,0,0.8624996394211342,1.0
2025-10-28 21:00:00,73.21211939422052,0,0.807664331652294,1.0
2025-10-28 22:00:00,65.06323235721344,0,0.7400281528881008,1.0
2025-10-28 23:00:00,116.3498344535371,2,1.1657095707113891,1.1657095707113891
2025-10-29 00:00:00,117.59188418735843,2,1.17601864696306,1.17601864696306
2025-10-29 01:00:00,120.46953102550599,2,1.1999032627493953,1.1999032627493953
2025-10-29 02:00:00,67.20366228660411,0,0.7577938306645924,1.0
2025-10-29 03:00:00,119.60667593123519,2,1.1927415213804624,1.1927415213804624
2025-10-29 04:00:00,116.64414632690129,2,1.1681523742978033,1.1681523742978033
2025-10-29 05:00:00,93.28590444887746,1,0.9742777732505009,1.0
2025-10-29 06:00:00,68.18830063977703,0,0.7659663793047737,1.0
2025-10-29 07:00:00,88.33825917091357,1,0.9332120646497485,1.0
2025-10-29 08:00:00,110.80109110852925,2,1.1196547174418294,1.1196547174418294
2025-10-29 09:00:00,73.71803244857873,0,0.811863435852452,1.0
2025-10-29 10:00:00,90.57733696625704,1,0.9517965247539356,1.0
2025-10-29 11:00:00,81.67678489473337,0,0.8779214877978845,1.0
2025-10-29 12:00:00,148.8705167519795,2,1.4356328953914228,1.4356328953914228
2025-10-29 13:00:00,85.18905117040269,1,0.9070734773407247,1.0
2025-10-29 14:00:00,115.34041848206141,2,1.1573313665733138,1.1573313665733138
2025-10-29 15:00:00,106.94828890393173,1,1.0876762622896343,1.0876762622896343
2025-10-29 16:00:00,100.49177896255986,1,1.034086899889072,1.034086899889072
2025-10-29 17:00:00,84.4575372160624,1,0.9010018741439239,1.0
2025-10-29 18:00:00,82.27284379792725,0,0.8828688071492664,1.0
2025-10-29 19:00:00,137.4886314246412,2,1.341162665631539,1.341162665631539
2025-10-29 20:00:00,74.90235620508398,0,0.8216933835429638,1.0
2025-10-29 21:00:00,119.38624266895376,2,1.190911914040769,1.190911914040769
2025-10-29 22:00:00,68.35647802373457,0,0.7673622601844312,1.0
2025-10-29 23:00:00,103.41633038525453,1,1.0583608261236785,1.0583608261236785
2025-10-30 00:00:00,108.76406514240935,2,1.1027472978437796,1.1027472978437796
2025-10-30 01:00:00,77.5699417629405,0,0.8438344799700694,1.0
2025-10-30 02:00:00,59.28364354267151,0,0.6920572704266521,1.0
2025-10-30 03:00:00,82.40878057156709,0,0.8839970893159939,1.0
2025-10-30 04:00:00,120.57167766006783,2,1.2007510850353114,1.2007510850353114
2025-10-30 05:00:00,103.47379388767105,1,1.0588377761297603,1.0588377761297603
2025-10-30 06:00:00,94.52671918626135,1,0.9845765989686404,1.0
2025-10-30 07:00:00,112.83902416140006,2,1.1365696659062585,1.1365696659062585
2025-10-30 08:00:00,85.85763161082195,1,0.9126227291564732,1.0
2025-10-30 09:00:00,83.47354665327482,1,0.8928347021970388,1.0
2025-10-30 10:00:00,75.85928359266732,0,0.8296359297528954,1.0
2025-10-30 11:00:00,139.6726748657713,2,1.3592903377838448,1.3592903377838448
2025-10-30 12:00:00,107.04675444848361,1,1.088493531340387,1.088493531340387
2025-10-30 13:00:00,73.5497236172049,0,0.8104664639525234,1.0
2025-10-30 14:00:00,65.38545566254642,0,0.7427026227859551,1.0
2025-10-30 15:00:00,108.7654822407651,2,1.102759059832537,1.102759059832537
2025-10-30 16:00:00,103.31643731595126,1,1.057531708544552,1.057531708544552
2025-10-30 17:00:00,65.87846627712977,0,0.7467946360767482,1.0
2025-10-30 18:00:00,124.21515795262157,2,1.2309921576225058,1.2309921576225058
2025-10-30 19:00:00,63.821178883287224,0,0.7297190455933683,1.0
2025-10-30 20:00:00,124.83857391858893,2,1.236166541992682,1.236166541992682
2025-10-30 21:00:00,88.44708916801177,1,0.934115359186194,1.0
2025-10-30 22:00:00,123.28042499049684,2,1.2232338262778768,1.2232338262778768
2025-10-30 23:00:00,87.23951073935595,1,0.9240923965286645,1.0
2025-10-31 00:00:00,66.53470979162778,0,0.7522414907770105,1.0
2025-10-31 01:00:00,76.8808044516675,0,0.8381146050759077,1.0
2025-10-31 02:00:00,102.54855483026026,1,1.0511582446793362,1.0511582446793362
2025-10-31 03:00:00,89.94429946914937,1,0.946542281183695,1.0
2025-10-31 04:00:00,147.1616503508865,2,1.4214492169499926,1.4214492169499926
2025-10-31 05:00:00,57.32213725234686,0,0.6757766679962848,1.0
2025-10-31 06:00:00,76.79094933822299,0,0.8373688030432854,1.0
2025-10-31 07:00:00,59.06466845326045,0,0.6902397659962862,1.0
2025-10-31 08:00:00,100.16298415887687,1,1.0313578862191501,1.0313578862191501
2025-10-31 09:00:00,80.28156884627793,0,0.8663411233089122,1.0
2025-10-31 10:00:00,80.01620330249655,0,0.8641385757370114,1.0
