time,temperature_c,rain,wind_speed,Super (PMS),Diesel (AGO),demand,demand_lag_1h,demand_lag_24h,demand_lag_168h,hour_of_day,day_of_week,is_weekend,month,quarter,is_public_holiday,is_school_holiday,rainfall_x_hour,traffic_index_proxy
2024-10-06 16:00:00,19.9,0.0,7.3,180.66,168.06,187.8213437925839,146.30714316981783,207.42709576323313,191.99128109635603,16,6,1,10,4,0,0,0.0,64
2024-10-06 17:00:00,18.8,0.0,7.0,180.66,168.06,217.78821291490985,187.8213437925839,254.47550101294775,224.47243210134948,17,6,1,10,4,0,0,0.0,64
2024-10-06 18:00:00,18.6,0.0,5.0,180.66,168.06,160.85715428672853,217.78821291490985,207.09509763387007,200.8969763381043,18,6,1,10,4,0,0,0.0,35
2024-10-06 19:00:00,17.6,0.0,6.2,180.66,168.06,120.99787265437311,160.85715428672853,166.50915045047745,135.22778749632673,19,6,1,10,4,0,0,0.0,35
2024-10-06 20:00:00,17.0,0.0,5.0,180.66,168.06,95.8596059808917,120.99787265437311,120.44355869774971,122.75858184991144,20,6,1,10,4,0,0,0.0,35
2024-10-06 21:00:00,15.8,0.0,5.8,180.66,168.06,69.11427441048315,95.8596059808917,72.77689312585537,36.241807351960595,21,6,1,10,4,0,0,0.0,35
2024-10-06 22:00:00,15.9,0.0,4.5,180.66,168.06,37.03352085386015,69.11427441048315,37.109830535211884,28.878920321774515,22,6,1,10,4,0,0,0.0,16
2024-10-06 23:00:00,15.8,0.0,4.6,180.66,168.06,48.60717422559729,37.03352085386015,33.421457660069684,27.7373228730567,23,6,1,10,4,0,0,0.0,16
2024-10-07 00:00:00,16.3,0.0,2.7,180.66,168.06,38.42369335759467,48.60717422559729,22.696052187115985,39.05538861879732,0,0,0,10,4,0,0,0.0,11
2024-10-07 01:00:00,16.1,0.0,5.1,180.66,168.06,9.18968371104514,38.42369335759467,1.8991646189386184,41.85629921578156,1,0,0,10,4,0,0,0.0,11
2024-10-07 02:00:00,16.1,0.0,4.5,180.66,168.06,16.766067104076832,9.18968371104514,24.31189045430301,20.887604112737872,2,0,0,10,4,0,0,0.0,11
2024-10-07 03:00:00,15.6,0.0,5.6,180.66,168.06,0.0,16.766067104076832,22.382944248206968,0.0,3,0,0,10,4,0,0,0.0,11
2024-10-07 04:00:00,15.9,0.0,5.0,180.66,168.06,40.87993009922533,0.0,54.831255539964246,56.23684656564279,4,0,0,10,4,0,0,0.0,11
2024-10-07 05:00:00,17.2,0.0,3.2,180.66,168.06,177.92335109708665,40.87993009922533,132.2584439709326,171.87536045487167,5,0,0,10,4,0,0,0.0,11
2024-10-07 06:00:00,19.9,0.1,6.8,180.66,168.06,277.58454270597065,177.92335109708665,175.35854988016828,234.53651446091027,6,0,0,10,4,0,0,0.6000000000000001,95
2024-10-07 07:00:00,20.8,0.2,7.4,180.66,168.06,342.50653061259266,277.58454270597065,237.08990706261915,319.19038840949685,7,0,0,10,4,0,0,1.4000000000000001,95
2024-10-07 08:00:00,22.1,0.2,7.8,180.66,168.06,293.52714298490565,342.50653061259266,193.4324178339941,272.1683772192683,8,0,0,10,4,0,0,1.6,95
2024-10-07 09:00:00,23.8,0.3,10.0,180.66,168.06,235.01314264286614,293.52714298490565,160.4785618399497,202.05068944933973,9,0,0,10,4,0,0,2.6999999999999997,95
2024-10-07 10:00:00,25.0,0.1,11.6,180.66,168.06,156.74298631922656,235.01314264286614,103.50809608155078,144.9778622776623,10,0,0,10,4,0,0,1.0,50
2024-10-07 11:00:00,25.7,0.0,11.7,180.66,168.06,162.4387839499378,156.74298631922656,80.36911425411307,151.47300725832483,11,0,0,10,4,0,0,0.0,50
2024-10-07 12:00:00,25.9,0.1,13.7,180.66,168.06,148.86611929604848,162.4387839499378,108.97465298214658,150.87990334998838,12,0,0,10,4,0,0,1.2000000000000002,50
2024-10-07 13:00:00,24.0,0.1,9.4,180.66,168.06,182.01291935537682,148.86611929604848,75.95437547703801,149.4089099748405,13,0,0,10,4,0,0,1.3,50
2024-10-07 14:00:00,23.8,0.0,10.4,180.66,168.06,215.78913880472436,182.01291935537682,105.85846675798747,205.83045222421663,14,0,0,10,4,0,0,0.0,50
2024-10-07 15:00:00,22.4,0.0,10.5,180.66,168.06,210.03410834951467,215.78913880472436,146.30714316981783,189.57105316610486,15,0,0,10,4,0,0,0.0,50
2024-10-07 16:00:00,20.4,0.0,8.2,180.66,168.06,270.0090111871601,210.03410834951467,187.8213437925839,271.39956534717084,16,0,0,10,4,0,0,0.0,88
2024-10-07 17:00:00,19.9,0.0,8.2,180.66,168.06,340.6707235385134,270.0090111871601,217.78821291490985,306.0446811396151,17,0,0,10,4,0,0,0.0,88
2024-10-07 18:00:00,19.1,0.0,5.8,180.66,168.06,264.30762745705346,340.6707235385134,160.85715428672853,260.1102672047844,18,0,0,10,4,0,0,0.0,88
2024-10-07 19:00:00,17.5,0.0,5.0,180.66,168.06,170.4235968147285,264.30762745705346,120.99787265437311,199.73312559013564,19,0,0,10,4,0,0,0.0,26
2024-10-07 20:00:00,17.2,0.0,6.0,180.66,168.06,162.6740686294986,170.4235968147285,95.8596059808917,136.16142925989953,20,0,0,10,4,0,0,0.0,26
2024-10-07 21:00:00,17.0,0.0,6.1,180.66,168.06,77.6470087671505,162.6740686294986,69.11427441048315,106.82639477438866,21,0,0,10,4,0,0,0.0,26
2024-10-07 22:00:00,16.0,0.0,4.5,180.66,168.06,55.868961987685104,77.6470087671505,37.03352085386015,51.87410810106435,22,0,0,10,4,0,0,0.0,11
2024-10-07 23:00:00,16.5,0.0,4.9,180.66,168.06,61.39085917738849,55.868961987685104,48.60717422559729,47.539153561861866,23,0,0,10,4,0,0,0.0,11
2024-10-08 00:00:00,16.7,0.0,5.6,180.66,168.06,25.308530031568857,61.39085917738849,38.42369335759467,28.023348157245415,0,1,0,10,4,0,0,0.0,11
2024-10-08 01:00:00,16.1,0.0,6.4,180.66,168.06,7.101493230150872,25.308530031568857,9.18968371104514,26.369938778149884,1,1,0,10,4,0,0,0.0,11
2024-10-08 02:00:00,16.2,0.1,6.1,180.66,168.06,27.5712031764809,7.101493230150872,16.766067104076832,30.547847822890176,2,1,0,10,4,0,0,0.2,11
2024-10-08 03:00:00,16.4,0.1,5.2,180.66,168.06,0.0,27.5712031764809,0.0,21.822038906423643,3,1,0,10,4,0,0,0.30000000000000004,11
2024-10-08 04:00:00,16.6,0.0,5.1,180.66,168.06,42.237250689880234,0.0,40.87993009922533,17.568170040964432,4,1,0,10,4,0,0,0.0,11
2024-10-08 05:00:00,18.2,0.0,4.1,180.66,168.06,179.8829014649654,42.237250689880234,177.92335109708665,181.00662678722577,5,1,0,10,4,0,0,0.0,11
2024-10-08 06:00:00,20.3,0.0,6.1,180.66,168.06,288.7985234269401,179.8829014649654,277.58454270597065,298.6291711588388,6,1,0,10,4,0,0,0.0,95
2024-10-08 07:00:00,21.9,0.1,8.6,180.66,168.06,326.77154009564293,288.7985234269401,342.50653061259266,340.2210322335278,7,1,0,10,4,0,0,0.7000000000000001,95
2024-10-08 08:00:00,23.1,0.2,9.6,180.66,168.06,354.225698107584,326.77154009564293,293.52714298490565,307.00045893495854,8,1,0,10,4,0,0,1.6,95
2024-10-08 09:00:00,24.8,0.0,9.8,180.66,168.06,236.22274280105407,354.225698107584,235.01314264286614,258.1176234370745,9,1,0,10,4,0,0,0.0,95
2024-10-08 10:00:00,25.9,0.0,10.1,180.66,168.06,199.1277477632339,236.22274280105407,156.74298631922656,183.6022358834333,10,1,0,10,4,0,0,0.0,50
2024-10-08 11:00:00,26.4,0.0,12.3,180.66,168.06,148.23371248707585,199.1277477632339,162.4387839499378,148.4944692001662,11,1,0,10,4,0,0,0.0,50
2024-10-08 12:00:00,26.6,0.0,15.9,180.66,168.06,149.90166608970742,148.23371248707585,148.86611929604848,145.4713958881717,12,1,0,10,4,0,0,0.0,50
2024-10-08 13:00:00,26.0,0.0,13.0,180.66,168.06,192.00175386687238,149.90166608970742,182.01291935537682,174.00297922677944,13,1,0,10,4,0,0,0.0,50
2024-10-08 14:00:00,25.4,0.0,13.5,180.66,168.06,207.58736599274,192.00175386687238,215.78913880472436,231.88886161624927,14,1,0,10,4,0,0,0.0,50
2024-10-08 15:00:00,23.5,0.0,12.8,180.66,168.06,215.43348860097743,207.58736599274,210.03410834951467,236.40487375169525,15,1,0,10,4,0,0,0.0,50
2024-10-08 16:00:00,21.5,0.0,7.8,180.66,168.06,317.0259706555546,215.43348860097743,270.0090111871601,283.78076603785655,16,1,0,10,4,0,0,0.0,88
2024-10-08 17:00:00,20.8,0.0,7.7,180.66,168.06,341.7178180620829,317.0259706555546,340.6707235385134,359.5267106715748,17,1,0,10,4,0,0,0.0,88
2024-10-08 18:00:00,19.5,0.0,5.8,180.66,168.06,263.3199649693769,341.7178180620829,264.30762745705346,279.5003960192902,18,1,0,10,4,0,0,0.0,88
2024-10-08 19:00:00,18.0,0.0,6.2,180.66,168.06,232.6382087767795,263.3199649693769,170.4235968147285,235.10553658839132,19,1,0,10,4,0,0,0.0,26
2024-10-08 20:00:00,17.7,0.0,4.8,180.66,168.06,132.54339217965574,232.6382087767795,162.6740686294986,162.45214047683473,20,1,0,10,4,0,0,0.0,26
2024-10-08 21:00:00,17.3,0.0,6.3,180.66,168.06,83.95510671924825,132.54339217965574,77.6470087671505,86.09829080501373,21,1,0,10,4,0,0,0.0,26
2024-10-08 22:00:00,17.1,0.0,7.1,180.66,168.06,29.992060602858594,83.95510671924825,55.868961987685104,48.34256549236689,22,1,0,10,4,0,0,0.0,11
2024-10-08 23:00:00,17.0,0.0,4.9,180.66,168.06,75.15556841745612,29.992060602858594,61.39085917738849,4.354703719592344,23,1,0,10,4,0,0,0.0,11
2024-10-09 00:00:00,16.9,0.0,1.9,180.66,168.06,12.66787571355285,75.15556841745612,25.308530031568857,9.497828413145214,0,2,0,10,4,0,0,0.0,11
2024-10-09 01:00:00,14.4,0.0,5.6,180.66,168.06,23.341595361336857,12.66787571355285,7.101493230150872,0.6247077364286611,1,2,0,10,4,0,0,0.0,11
2024-10-09 02:00:00,14.3,0.0,6.0,180.66,168.06,37.2006292638782,23.341595361336857,27.5712031764809,24.551261466252846,2,2,0,10,4,0,0,0.0,11
2024-10-09 03:00:00,14.3,0.0,9.4,180.66,168.06,29.23565740431853,37.2006292638782,0.0,17.064595830010457,3,2,0,10,4,0,0,0.0,11
2024-10-09 04:00:00,15.5,0.0,8.2,180.66,168.06,43.81859071309285,29.23565740431853,42.237250689880234,22.887316241112423,4,2,0,10,4,0,0,0.0,11
2024-10-09 05:00:00,18.1,0.0,6.1,180.66,168.06,140.33958488709754,43.81859071309285,179.8829014649654,163.12142998434194,5,2,0,10,4,0,0,0.0,11
2024-10-09 06:00:00,20.5,0.0,8.5,180.66,168.06,266.7776692901656,140.33958488709754,288.7985234269401,287.67141720715745,6,2,0,10,4,0,0,0.0,95
2024-10-09 07:00:00,22.4,0.0,10.6,180.66,168.06,338.9457582081176,266.7776692901656,326.77154009564293,343.93096953527277,7,2,0,10,4,0,0,0.0,95
2024-10-09 08:00:00,23.5,0.1,11.5,180.66,168.06,300.7334257316844,338.9457582081176,354.225698107584,282.18652703703,8,2,0,10,4,0,0,0.8,95
2024-10-09 09:00:00,24.8,0.0,12.1,180.66,168.06,227.23198263516986,300.7334257316844,236.22274280105407,221.49671279584538,9,2,0,10,4,0,0,0.0,95
2024-10-09 10:00:00,26.0,0.0,13.0,180.66,168.06,179.01071274420414,227.23198263516986,199.1277477632339,145.23846795614384,10,2,0,10,4,0,0,0.0,50
2024-10-09 11:00:00,26.2,0.0,12.9,180.66,168.06,161.17282719644712,179.01071274420414,148.23371248707585,159.9562393198677,11,2,0,10,4,0,0,0.0,50
2024-10-09 12:00:00,26.5,0.0,13.7,180.66,168.06,136.8577932635754,161.17282719644712,149.90166608970742,169.2273416266087,12,2,0,10,4,0,0,0.0,50
2024-10-09 13:00:00,25.5,0.0,8.1,180.66,168.06,214.78682923985681,136.8577932635754,192.00175386687238,164.29163417599574,13,2,0,10,4,0,0,0.0,50
2024-10-09 14:00:00,25.2,0.0,7.4,180.66,168.06,213.9916568527644,214.78682923985681,207.58736599274,188.79084027724073,14,2,0,10,4,0,0,0.0,50
2024-10-09 15:00:00,24.0,0.0,6.4,180.66,168.06,223.90463636538362,213.9916568527644,215.43348860097743,216.09368621092415,15,2,0,10,4,0,0,0.0,50
2024-10-09 16:00:00,20.4,0.0,7.1,180.66,168.06,297.59343483070575,223.90463636538362,317.0259706555546,242.9203875274833,16,2,0,10,4,0,0,0.0,88
2024-10-09 17:00:00,20.2,0.0,9.1,180.66,168.06,374.27772433893944,297.59343483070575,341.7178180620829,340.8178345399647,17,2,0,10,4,0,0,0.0,88
2024-10-09 18:00:00,18.0,0.0,6.4,180.66,168.06,256.572138640745,374.27772433893944,263.3199649693769,275.0453171916813,18,2,0,10,4,0,0,0.0,88
2024-10-09 19:00:00,16.5,0.0,6.1,180.66,168.06,197.8842879505598,256.572138640745,232.6382087767795,216.96124204366993,19,2,0,10,4,0,0,0.0,26
2024-10-09 20:00:00,16.5,0.0,7.5,180.66,168.06,95.76910371286998,197.8842879505598,132.54339217965574,116.32484917201222,20,2,0,10,4,0,0,0.0,26
2024-10-09 21:00:00,15.8,0.0,6.6,180.66,168.06,92.69877586989638,95.76910371286998,83.95510671924825,79.38577082248132,21,2,0,10,4,0,0,0.0,26
2024-10-09 22:00:00,15.5,0.0,7.4,180.66,168.06,61.91168166689638,92.69877586989638,29.992060602858594,31.450881307693237,22,2,0,10,4,0,0,0.0,11
2024-10-09 23:00:00,15.3,0.0,6.7,180.66,168.06,44.151079288921636,61.91168166689638,75.15556841745612,28.420814847501045,23,2,0,10,4,0,0,0.0,11
2024-10-10 00:00:00,14.8,0.0,4.1,180.66,168.06,26.177332565004946,44.151079288921636,12.66787571355285,17.561149744932276,0,3,0,10,4,1,0,0.0,11
2024-10-10 01:00:00,13.9,0.0,6.4,180.66,168.06,0.0,26.177332565004946,23.341595361336857,40.65244526242786,1,3,0,10,4,1,0,0.0,11
2024-10-10 02:00:00,13.1,0.0,6.6,180.66,168.06,30.592116704178025,0.0,37.2006292638782,13.163251689124024,2,3,0,10,4,1,0,0.0,11
2024-10-10 03:00:00,12.4,0.0,4.6,180.66,168.06,48.14609904471019,30.592116704178025,29.23565740431853,26.507408503186994,3,3,0,10,4,1,0,0.0,11
2024-10-10 04:00:00,14.0,0.0,7.5,180.66,168.06,39.47361549555944,48.14609904471019,43.81859071309285,42.80734732298725,4,3,0,10,4,1,0,0.0,11
2024-10-10 05:00:00,17.0,0.0,7.1,180.66,168.06,191.12615791132387,39.47361549555944,140.33958488709754,163.09757264199357,5,3,0,10,4,1,0,0.0,11
2024-10-10 06:00:00,19.5,0.0,7.1,180.66,168.06,281.2001993505524,191.12615791132387,266.7776692901656,303.4273252804024,6,3,0,10,4,1,0,0.0,95
2024-10-10 07:00:00,21.9,0.0,11.0,180.66,168.06,375.3905976352483,281.2001993505524,338.9457582081176,377.11015616582097,7,3,0,10,4,1,0,0.0,95
2024-10-10 08:00:00,23.4,0.0,10.4,180.66,168.06,337.05809265563425,375.3905976352483,300.7334257316844,323.30092982025235,8,3,0,10,4,1,0,0.0,95
2024-10-10 09:00:00,24.6,0.0,10.5,180.66,168.06,232.94450594098276,337.05809265563425,227.23198263516986,258.054378485972,9,3,0,10,4,1,0,0.0,95
2024-10-10 10:00:00,25.3,0.0,11.1,180.66,168.06,171.64912809183298,232.94450594098276,179.01071274420414,169.90797966644374,10,3,0,10,4,1,0,0.0,50
2024-10-10 11:00:00,26.1,0.0,10.2,180.66,168.06,153.06824462309586,171.64912809183298,161.17282719644712,151.36569376421627,11,3,0,10,4,1,0,0.0,50
2024-10-10 12:00:00,26.1,0.0,7.5,180.66,168.06,177.92541669671803,153.06824462309586,136.8577932635754,180.05889541006303,12,3,0,10,4,1,0,0.0,50
2024-10-10 13:00:00,25.6,0.0,7.1,180.66,168.06,174.96184974016936,177.92541669671803,214.78682923985681,185.17679525959355,13,3,0,10,4,1,0,0.0,50
2024-10-10 14:00:00,25.8,0.0,6.1,180.66,168.06,214.34010511580146,174.96184974016936,213.9916568527644,221.04343265260832,14,3,0,10,4,1,0,0.0,50
2024-10-10 15:00:00,24.0,0.0,6.2,180.66,168.06,244.64195211762896,214.34010511580146,223.90463636538362,239.82051741285963,15,3,0,10,4,1,0,0.0,50
2024-10-10 16:00:00,21.1,0.0,9.7,180.66,168.06,288.81149092401677,244.64195211762896,297.59343483070575,308.25703458363586,16,3,0,10,4,1,0,0.0,88
2024-10-10 17:00:00,20.0,0.0,9.7,180.66,168.06,397.1233841949673,288.81149092401677,374.27772433893944,328.7618219200979,17,3,0,10,4,1,0,0.0,88
2024-10-10 18:00:00,19.0,0.0,9.6,180.66,168.06,292.7954703722781,397.1233841949673,256.572138640745,276.47119436421997,18,3,0,10,4,1,0,0.0,88
2024-10-10 19:00:00,17.1,0.0,6.5,180.66,168.06,209.92165174160942,292.7954703722781,197.8842879505598,230.42792106831268,19,3,0,10,4,1,0,0.0,26
2024-10-10 20:00:00,15.8,0.0,3.8,180.66,168.06,131.31572753616098,209.92165174160942,95.76910371286998,163.78425471787364,20,3,0,10,4,1,0,0.0,26
2024-10-10 21:00:00,15.5,0.0,3.9,180.66,168.06,127.3065100810467,131.31572753616098,92.69877586989638,83.19780080576054,21,3,0,10,4,1,0,0.0,26
2024-10-10 22:00:00,14.9,0.0,3.4,180.66,168.06,70.29966911595231,127.3065100810467,61.91168166689638,57.2722123330668,22,3,0,10,4,1,0,0.0,11
2024-10-10 23:00:00,14.9,0.0,4.5,180.66,168.06,33.86663932899427,70.29966911595231,44.151079288921636,53.76714199423067,23,3,0,10,4,1,0,0.0,11
2024-10-11 00:00:00,14.9,0.0,2.0,180.66,168.06,56.35454219353299,33.86663932899427,26.177332565004946,49.592540446095086,0,4,0,10,4,0,0,0.0,11
2024-10-11 01:00:00,14.6,0.0,3.9,180.66,168.06,28.860222701625794,56.35454219353299,0.0,0.0,1,4,0,10,4,0,0,0.0,11
2024-10-11 02:00:00,14.9,0.1,2.3,180.66,168.06,29.77783055944038,28.860222701625794,30.592116704178025,11.187210132902784,2,4,0,10,4,0,0,0.2,11
2024-10-11 03:00:00,14.9,0.1,3.8,180.66,168.06,20.014672194576566,29.77783055944038,48.14609904471019,20.167185268541303,3,4,0,10,4,0,0,0.30000000000000004,11
2024-10-11 04:00:00,15.4,0.0,4.1,180.66,168.06,39.04834749743397,20.014672194576566,39.47361549555944,62.535200516541195,4,4,0,10,4,0,0,0.0,11
2024-10-11 05:00:00,17.3,0.0,4.0,180.66,168.06,197.50924978585428,39.04834749743397,191.12615791132387,232.26233202082736,5,4,0,10,4,0,0,0.0,11
2024-10-11 06:00:00,19.9,0.0,8.1,180.66,168.06,311.20413912944866,197.50924978585428,281.2001993505524,315.84219359307275,6,4,0,10,4,0,0,0.0,95
2024-10-11 07:00:00,22.4,0.0,9.3,180.66,168.06,413.5349993776333,311.20413912944866,375.3905976352483,360.62154588926234,7,4,0,10,4,0,0,0.0,95
2024-10-11 08:00:00,24.6,0.0,10.7,180.66,168.06,337.8596264088417,413.5349993776333,337.05809265563425,364.41346266951984,8,4,0,10,4,0,0,0.0,95
2024-10-11 09:00:00,25.8,0.0,10.9,180.66,168.06,280.9629457750232,337.8596264088417,232.94450594098276,277.06662301061095,9,4,0,10,4,0,0,0.0,95
2024-10-11 10:00:00,27.1,0.0,8.7,180.66,168.06,190.22278762561672,280.9629457750232,171.64912809183298,193.47751311824243,10,4,0,10,4,0,0,0.0,50
2024-10-11 11:00:00,28.0,0.0,10.6,180.66,168.06,171.27779571927132,190.22278762561672,153.06824462309586,151.45114901129708,11,4,0,10,4,0,0,0.0,50
2024-10-11 12:00:00,28.2,0.0,14.1,180.66,168.06,192.74511450886018,171.27779571927132,177.92541669671803,194.48688249392129,12,4,0,10,4,0,0,0.0,50
2024-10-11 13:00:00,26.5,0.0,9.1,180.66,168.06,194.60500313304593,192.74511450886018,174.96184974016936,215.2727491596667,13,4,0,10,4,0,0,0.0,50
2024-10-11 14:00:00,26.0,0.0,6.8,180.66,168.06,244.4572840082016,194.60500313304593,214.34010511580146,213.4216675811643,14,4,0,10,4,0,0,0.0,50
2024-10-11 15:00:00,23.7,0.0,14.1,180.66,168.06,212.10834667324787,244.4572840082016,244.64195211762896,261.8219737789864,15,4,0,10,4,0,0,0.0,50
2024-10-11 16:00:00,21.1,0.0,10.8,180.66,168.06,308.3663263274573,212.10834667324787,288.81149092401677,335.72238099606926,16,4,0,10,4,0,0,0.0,88
2024-10-11 17:00:00,20.0,0.0,7.6,180.66,168.06,369.06486087894825,308.3663263274573,397.1233841949673,402.6262605892405,17,4,0,10,4,0,0,0.0,88
2024-10-11 18:00:00,19.2,0.0,7.4,180.66,168.06,299.7099515017617,369.06486087894825,292.7954703722781,318.4634730685195,18,4,0,10,4,0,0,0.0,88
2024-10-11 19:00:00,18.6,0.2,7.0,180.66,168.06,226.94707021996354,299.7099515017617,209.92165174160942,224.26007784832674,19,4,0,10,4,0,0,3.8000000000000003,26
2024-10-11 20:00:00,16.5,0.1,4.2,180.66,168.06,159.88200424523473,226.94707021996354,131.31572753616098,173.2926545506192,20,4,0,10,4,0,0,2.0,26
2024-10-11 21:00:00,16.4,0.0,3.3,180.66,168.06,113.81619089373297,159.88200424523473,127.3065100810467,82.61830441982656,21,4,0,10,4,0,0,0.0,26
2024-10-11 22:00:00,15.8,0.4,2.6,180.66,168.06,67.9179071488372,113.81619089373297,70.29966911595231,71.02432978014825,22,4,0,10,4,0,0,8.8,11
2024-10-11 23:00:00,16.1,0.3,0.7,180.66,168.06,40.406756395109404,67.9179071488372,33.86663932899427,28.89779696616429,23,4,0,10,4,0,0,6.8999999999999995,11
2024-10-12 00:00:00,15.9,0.0,1.6,180.66,168.06,31.596990267882422,40.406756395109404,56.35454219353299,42.854989124165854,0,5,1,10,4,0,0,0.0,16
2024-10-12 01:00:00,14.0,0.0,3.7,180.66,168.06,19.089651815179256,31.596990267882422,28.860222701625794,12.859257289817066,1,5,1,10,4,0,0,0.0,16
2024-10-12 02:00:00,12.8,0.0,5.8,180.66,168.06,32.260734175475186,19.089651815179256,29.77783055944038,37.629008941419244,2,5,1,10,4,0,0,0.0,16
2024-10-12 03:00:00,12.3,0.0,7.0,180.66,168.06,29.678999992984643,32.260734175475186,20.014672194576566,25.019316016962595,3,5,1,10,4,0,0,0.0,16
2024-10-12 04:00:00,14.3,0.0,6.5,180.66,168.06,34.64068405300184,29.678999992984643,39.04834749743397,14.245250613910397,4,5,1,10,4,0,0,0.0,16
2024-10-12 05:00:00,17.1,0.0,4.9,180.66,168.06,113.49020323729052,34.64068405300184,197.50924978585428,150.96036884656633,5,5,1,10,4,0,0,0.0,16
2024-10-12 06:00:00,19.5,0.0,10.2,180.66,168.06,202.81954961854623,113.49020323729052,311.20413912944866,238.24515301270057,6,5,1,10,4,0,0,0.0,16
2024-10-12 07:00:00,21.6,0.0,11.0,180.66,168.06,247.1760973641894,202.81954961854623,413.5349993776333,270.0064082324416,7,5,1,10,4,0,0,0.0,16
2024-10-12 08:00:00,24.4,0.0,12.7,180.66,168.06,233.9081640851544,247.1760973641894,337.8596264088417,226.2882516308403,8,5,1,10,4,0,0,0.0,16
2024-10-12 09:00:00,26.0,0.0,14.1,180.66,168.06,175.08015453908519,233.9081640851544,280.9629457750232,165.49567960775929,9,5,1,10,4,0,0,0.0,16
2024-10-12 10:00:00,27.5,0.0,14.7,180.66,168.06,139.6520491539207,175.08015453908519,190.22278762561672,130.2051727749011,10,5,1,10,4,0,0,0.0,64
2024-10-12 11:00:00,27.9,0.0,14.8,180.66,168.06,110.14574328752543,139.6520491539207,171.27779571927132,99.38172399550189,11,5,1,10,4,0,0,0.0,64
2024-10-12 12:00:00,28.2,0.0,14.8,180.66,168.06,119.77332764226175,110.14574328752543,192.74511450886018,146.78110232652526,12,5,1,10,4,0,0,0.0,64
2024-10-12 13:00:00,25.5,0.0,13.8,180.66,168.06,138.90996455310875,119.77332764226175,194.60500313304593,138.71035283892078,13,5,1,10,4,0,0,0.0,64
2024-10-12 14:00:00,25.1,0.0,11.0,180.66,168.06,145.28726973765419,138.90996455310875,244.4572840082016,109.55254001479116,14,5,1,10,4,0,0,0.0,64
2024-10-12 15:00:00,24.3,0.0,10.5,180.66,168.06,155.71639049411775,145.28726973765419,212.10834667324787,175.96688869620172,15,5,1,10,4,0,0,0.0,64
2024-10-12 16:00:00,21.8,0.0,11.3,180.66,168.06,184.93154146145696,155.71639049411775,308.3663263274573,207.42709576323313,16,5,1,10,4,0,0,0.0,64
2024-10-12 17:00:00,20.1,0.0,12.0,180.66,168.06,244.81761233078564,184.93154146145696,369.06486087894825,254.47550101294775,17,5,1,10,4,0,0,0.0,64
2024-10-12 18:00:00,18.2,0.0,8.8,180.66,168.06,221.09059852311253,244.81761233078564,299.7099515017617,207.09509763387007,18,5,1,10,4,0,0,0.0,35
2024-10-12 19:00:00,17.1,0.0,5.9,180.66,168.06,142.25307084190985,221.09059852311253,226.94707021996354,166.50915045047745,19,5,1,10,4,0,0,0.0,35
2024-10-12 20:00:00,16.8,0.3,8.4,180.66,168.06,98.58015036169132,142.25307084190985,159.88200424523473,120.44355869774971,20,5,1,10,4,0,0,6.0,35
2024-10-12 21:00:00,16.6,1.1,8.7,180.66,168.06,75.86030927645452,98.58015036169132,113.81619089373297,72.77689312585537,21,5,1,10,4,0,0,23.1,35
2024-10-12 22:00:00,16.4,3.2,8.5,180.66,168.06,51.13100565071841,75.86030927645452,67.9179071488372,37.109830535211884,22,5,1,10,4,0,0,70.4,16
2024-10-12 23:00:00,16.0,2.1,10.6,180.66,168.06,16.630638172969803,51.13100565071841,40.406756395109404,33.421457660069684,23,5,1,10,4,0,0,48.300000000000004,16
2024-10-13 00:00:00,15.6,0.5,8.6,180.66,168.06,38.590929040236844,16.630638172969803,31.596990267882422,22.696052187115985,0,6,1,10,4,0,0,0.0,16
2024-10-13 01:00:00,15.6,0.2,8.0,180.66,168.06,33.23374318007179,38.590929040236844,19.089651815179256,1.8991646189386184,1,6,1,10,4,0,0,0.2,16
2024-10-13 02:00:00,15.4,0.2,8.4,180.66,168.06,0.0,33.23374318007179,32.260734175475186,24.31189045430301,2,6,1,10,4,0,0,0.4,16
2024-10-13 03:00:00,15.1,0.2,6.9,180.66,168.06,1.5754789423875764,0.0,29.678999992984643,22.382944248206968,3,6,1,10,4,0,0,0.6000000000000001,16
2024-10-13 04:00:00,15.0,0.1,6.8,180.66,168.06,49.21028284048958,1.5754789423875764,34.64068405300184,54.831255539964246,4,6,1,10,4,0,0,0.4,16
2024-10-13 05:00:00,15.9,0.2,7.3,180.66,168.06,109.68483362966364,49.21028284048958,113.49020323729052,132.2584439709326,5,6,1,10,4,0,0,1.0,16
2024-10-13 06:00:00,17.9,0.2,7.8,180.66,168.06,150.76306386956313,109.68483362966364,202.81954961854623,175.35854988016828,6,6,1,10,4,0,0,1.2000000000000002,16
2024-10-13 07:00:00,19.6,0.1,10.9,180.66,168.06,201.42508660101745,150.76306386956313,247.1760973641894,237.08990706261915,7,6,1,10,4,0,0,0.7000000000000001,16
2024-10-13 08:00:00,21.9,0.0,10.0,180.66,168.06,205.14670750001707,201.42508660101745,233.9081640851544,193.4324178339941,8,6,1,10,4,0,0,0.0,16
2024-10-13 09:00:00,24.3,0.0,10.1,180.66,168.06,130.55288219671803,205.14670750001707,175.08015453908519,160.4785618399497,9,6,1,10,4,0,0,0.0,16
2024-10-13 10:00:00,25.6,0.0,11.0,180.66,168.06,105.35969638235792,130.55288219671803,139.6520491539207,103.50809608155078,10,6,1,10,4,0,0,0.0,64
