time,temperature_c,rainfall_mm,wind_speed,Super (PMS),Diesel (AGO),scheduled_demand_count,hour_of_day,day_of_week,month,quarter,demand_lag_1h,demand_lag_24h,demand_lag_168h,is_public_holiday,is_school_holiday
2024-02-15 04:00:00,15.9,0.0,7.5,180.66,168.06,1094.3039207465174,4,3,2,1,1310.3313607815426,1133.14335404884,1115.9417787195196,0,0
2024-02-15 05:00:00,19.1,0.0,7.3,180.66,168.06,1066.2014158456202,5,3,2,1,1094.3039207465174,738.206096524149,1040.8999156666528,0,0
2024-02-15 06:00:00,22.0,0.0,8.9,180.66,168.06,1109.1885096742315,6,3,2,1,1066.2014158456202,1120.899841768901,960.5585550404982,0,0
2024-02-15 07:00:00,24.2,0.0,13.5,180.66,168.06,1030.0390801736987,7,3,2,1,1109.1885096742315,832.0518938538808,1024.6109157853818,0,0
2024-02-15 08:00:00,26.1,0.0,14.1,180.66,168.06,997.2930365444429,8,3,2,1,1030.0390801736987,986.8162644468433,1129.602178336994,0,0
2024-02-15 09:00:00,27.8,0.0,14.5,180.66,168.06,1036.4753906148642,9,3,2,1,997.2930365444429,944.006493521391,952.5005978067597,0,0
2024-02-15 10:00:00,28.9,0.0,15.4,180.66,168.06,1095.4964364840523,10,3,2,1,1036.4753906148642,973.0515223140114,1114.99528206465,0,0
2024-02-15 11:00:00,29.4,0.0,15.4,180.66,168.06,1155.9415424656515,11,3,2,1,1095.4964364840523,1275.609552315131,1088.693436847222,0,0
2024-02-15 12:00:00,29.2,0.0,17.4,180.66,168.06,1296.009994237896,12,3,2,1,1155.9415424656515,1176.3400272036524,1341.793454991186,0,0
2024-02-15 13:00:00,28.2,0.0,13.2,180.66,168.06,1294.2678772486263,13,3,2,1,1296.009994237896,1323.5867843016113,1135.7963504140225,0,0
2024-02-15 14:00:00,27.6,0.0,15.0,180.66,168.06,1425.9205701470166,14,3,2,1,1294.2678772486263,1347.8276119981836,1295.8061299228036,0,0
2024-02-15 15:00:00,26.2,0.0,16.1,180.66,168.06,1401.5921081057775,15,3,2,1,1425.9205701470166,1457.2309562995913,1446.4267058475914,0,0
2024-02-15 16:00:00,23.9,0.0,10.9,180.66,168.06,1464.0734720503415,16,3,2,1,1401.5921081057775,1463.7552495854013,1611.8041081666702,0,0
2024-02-15 17:00:00,22.0,0.0,7.4,180.66,168.06,1289.3030089623708,17,3,2,1,1464.0734720503415,1360.6869624573678,1481.5898035327864,0,0
2024-02-15 18:00:00,20.3,0.0,7.2,180.66,168.06,1597.7929317412954,18,3,2,1,1289.3030089623708,1605.6499536764045,1449.6819638262311,0,0
2024-02-15 19:00:00,19.3,0.0,9.2,180.66,168.06,1540.8090118608466,19,3,2,1,1597.7929317412954,1456.6476134155594,1693.3176234396099,0,0
2024-02-15 20:00:00,18.9,0.0,9.4,180.66,168.06,1588.9240884015467,20,3,2,1,1540.8090118608466,1333.3279950102497,1343.3634395984607,0,0
2024-02-15 21:00:00,18.2,0.0,8.0,180.66,168.06,1166.5844151993635,21,3,2,1,1588.9240884015467,1413.2615443827845,1235.3711095812278,0,0
2024-02-15 22:00:00,17.7,0.0,7.9,180.66,168.06,1618.5012365947086,22,3,2,1,1166.5844151993635,1559.6028526407104,1452.7069633464728,0,0
2024-02-15 23:00:00,17.4,0.0,7.8,180.66,168.06,1338.6975996099413,23,3,2,1,1618.5012365947086,1437.5418440974513,1301.4928922147012,0,0
2024-02-16 00:00:00,17.0,0.0,6.6,180.66,168.06,1400.0284628810045,0,4,2,1,1338.6975996099413,1254.2080752271104,1186.1286517186854,0,0
2024-02-16 01:00:00,16.6,0.0,8.7,180.66,168.06,1119.3933397010017,1,4,2,1,1400.0284628810045,1188.3212694423553,1293.2613293679938,0,0
2024-02-16 02:00:00,16.2,0.0,8.4,180.66,168.06,1221.0780491622493,2,4,2,1,1119.3933397010017,1127.5002609948974,1183.222482257616,0,0
2024-02-16 03:00:00,15.9,0.0,8.5,180.66,168.06,997.4518986474494,3,4,2,1,1221.0780491622493,1310.3313607815426,1045.427344115646,0,0
2024-02-16 04:00:00,15.6,0.0,5.8,180.66,168.06,993.8703719931381,4,4,2,1,997.4518986474494,1094.3039207465174,927.2585804201331,0,0
2024-02-16 05:00:00,18.5,0.0,4.5,180.66,168.06,1214.7372790525483,5,4,2,1,993.8703719931381,1066.2014158456202,1109.621628718388,0,0
2024-02-16 06:00:00,20.8,0.0,9.7,180.66,168.06,987.2288167340693,6,4,2,1,1214.7372790525483,1109.1885096742315,1070.3589268307737,0,0
2024-02-16 07:00:00,23.4,0.0,17.7,180.66,168.06,1028.0403441283763,7,4,2,1,987.2288167340693,1030.0390801736987,995.4212226569695,0,0
2024-02-16 08:00:00,25.7,0.0,18.6,180.66,168.06,1110.3409167347452,8,4,2,1,1028.0403441283763,997.2930365444429,1207.03959549514,0,0
2024-02-16 09:00:00,27.4,0.0,19.6,180.66,168.06,1105.8154568599791,9,4,2,1,1110.3409167347452,1036.4753906148642,948.2805436546072,0,0
2024-02-16 10:00:00,28.6,0.0,19.0,180.66,168.06,1117.835345479173,10,4,2,1,1105.8154568599791,1095.4964364840523,949.2826900968453,0,0
2024-02-16 11:00:00,28.0,0.0,19.2,180.66,168.06,1196.2967589026148,11,4,2,1,1117.835345479173,1155.9415424656515,1089.6516038923717,0,0
2024-02-16 12:00:00,28.2,0.0,17.4,180.66,168.06,1463.7254909373821,12,4,2,1,1196.2967589026148,1296.009994237896,1217.8670830025087,0,0
2024-02-16 13:00:00,27.4,0.0,14.0,180.66,168.06,1283.4483015038943,13,4,2,1,1463.7254909373821,1294.2678772486263,1312.5858783640258,0,0
2024-02-16 14:00:00,27.1,0.0,16.1,180.66,168.06,1372.903359636312,14,4,2,1,1283.4483015038943,1425.9205701470166,1327.7116014036862,0,0
2024-02-16 15:00:00,26.0,0.0,14.2,180.66,168.06,1514.8660982567535,15,4,2,1,1372.903359636312,1401.5921081057775,1444.0479505319258,0,0
2024-02-16 16:00:00,23.5,0.0,9.7,180.66,168.06,1566.8994388538874,16,4,2,1,1514.8660982567535,1464.0734720503415,1330.2346553635484,0,0
2024-02-16 17:00:00,22.0,0.0,9.7,180.66,168.06,1607.9630005109761,17,4,2,1,1566.8994388538874,1289.3030089623708,1632.678182586768,0,0
2024-02-16 18:00:00,20.5,0.0,9.3,180.66,168.06,1570.1700790133223,18,4,2,1,1607.9630005109761,1597.7929317412954,1497.1236911956507,0,0
2024-02-16 19:00:00,19.4,0.0,10.0,180.66,168.06,1391.9965655373553,19,4,2,1,1570.1700790133223,1540.8090118608466,1617.0683921937205,0,0
2024-02-16 20:00:00,18.6,0.0,10.1,180.66,168.06,1652.6031231850477,20,4,2,1,1391.9965655373553,1588.9240884015467,1522.5742568172122,0,0
2024-02-16 21:00:00,18.5,0.0,9.0,180.66,168.06,1341.7123062562202,21,4,2,1,1652.6031231850477,1166.5844151993635,1501.0639196979712,0,0
2024-02-16 22:00:00,18.1,0.0,7.3,180.66,168.06,1440.064205179896,22,4,2,1,1341.7123062562202,1618.5012365947086,1465.8191389037167,0,0
2024-02-16 23:00:00,17.5,0.0,7.6,180.66,168.06,1277.3658699628795,23,4,2,1,1440.064205179896,1338.6975996099413,1396.6060631910507,0,0
2024-02-17 00:00:00,17.1,0.0,8.2,180.66,168.06,898.0593017682554,0,5,2,1,1277.3658699628795,1400.0284628810045,967.7871646388129,0,0
2024-02-17 01:00:00,16.6,0.0,7.7,180.66,168.06,891.271003302314,1,5,2,1,898.0593017682554,1119.3933397010017,990.351767509713,0,0
2024-02-17 02:00:00,16.2,0.0,8.7,180.66,168.06,846.0221921866996,2,5,2,1,891.271003302314,1221.0780491622493,832.5803398363232,0,0
2024-02-17 03:00:00,15.9,0.0,7.7,180.66,168.06,816.1735034813767,3,5,2,1,846.0221921866996,997.4518986474494,843.9235560412033,0,0
2024-02-17 04:00:00,15.9,0.0,8.8,180.66,168.06,902.7702241322454,4,5,2,1,816.1735034813767,993.8703719931381,731.4672800221618,0,0
2024-02-17 05:00:00,19.0,0.0,6.9,180.66,168.06,763.7133402999845,5,5,2,1,902.7702241322454,1214.7372790525483,861.4133839180375,0,0
2024-02-17 06:00:00,21.6,0.1,10.6,180.66,168.06,682.0182858206955,6,5,2,1,763.7133402999845,987.2288167340693,637.8364713683372,0,0
2024-02-17 07:00:00,23.8,0.0,13.3,180.66,168.06,802.8426661785961,7,5,2,1,682.0182858206955,1028.0403441283763,885.5697448653458,0,0
2024-02-17 08:00:00,25.6,0.0,15.0,180.66,168.06,837.3069590410505,8,5,2,1,802.8426661785961,1110.3409167347452,713.385867308656,0,0
2024-02-17 09:00:00,27.5,0.0,16.3,180.66,168.06,618.6383157126814,9,5,2,1,837.3069590410505,1105.8154568599791,597.3633392390798,0,0
2024-02-17 10:00:00,28.6,0.0,17.7,180.66,168.06,833.7214350428342,10,5,2,1,618.6383157126814,1117.835345479173,785.8336217734311,0,0
2024-02-17 11:00:00,28.9,0.1,17.5,180.66,168.06,884.0037448727621,11,5,2,1,833.7214350428342,1196.2967589026148,744.8230571186881,0,0
2024-02-17 12:00:00,28.6,0.1,18.2,180.66,168.06,828.6384119359668,12,5,2,1,884.0037448727621,1463.7254909373821,941.5008693953423,0,0
2024-02-17 13:00:00,27.2,0.0,15.7,180.66,168.06,1042.0438177587166,13,5,2,1,828.6384119359668,1283.4483015038943,838.2524907218194,0,0
2024-02-17 14:00:00,27.0,0.0,16.2,180.66,168.06,933.9758693545957,14,5,2,1,1042.0438177587166,1372.903359636312,903.4048369608743,0,0
2024-02-17 15:00:00,25.8,0.0,16.1,180.66,168.06,1001.4441159888265,15,5,2,1,933.9758693545957,1514.8660982567535,798.974149771623,0,0
2024-02-17 16:00:00,23.5,0.0,12.2,180.66,168.06,1004.161619044753,16,5,2,1,1001.4441159888265,1566.8994388538874,975.2799217727361,0,0
2024-02-17 17:00:00,21.8,0.0,9.7,180.66,168.06,1046.0658933090813,17,5,2,1,1004.161619044753,1607.9630005109761,801.1618081125424,0,0
2024-02-17 18:00:00,20.4,0.0,8.8,180.66,168.06,946.8064406602404,18,5,2,1,1046.0658933090813,1570.1700790133223,897.0854192256918,0,0
2024-02-17 19:00:00,19.0,0.0,7.9,180.66,168.06,912.4288610903311,19,5,2,1,946.8064406602404,1391.9965655373553,1131.5171671886937,0,0
2024-02-17 20:00:00,17.9,0.0,6.6,180.66,168.06,1203.9584948734316,20,5,2,1,912.4288610903311,1652.6031231850477,1122.1297566405212,0,0
2024-02-17 21:00:00,17.4,0.0,7.8,180.66,168.06,936.7726666413072,21,5,2,1,1203.9584948734316,1341.7123062562202,1063.0563098761402,0,0
2024-02-17 22:00:00,17.0,0.0,9.0,180.66,168.06,889.7472356960417,22,5,2,1,936.7726666413072,1440.064205179896,891.230608553255,0,0
2024-02-17 23:00:00,16.5,0.0,9.5,180.66,168.06,733.6424166974768,23,5,2,1,889.7472356960417,1277.3658699628795,943.2520446681542,0,0
2024-02-18 00:00:00,16.4,0.0,8.7,180.66,168.06,840.713854197961,0,6,2,1,733.6424166974768,898.0593017682554,903.2915272823583,0,0
2024-02-18 01:00:00,15.7,0.0,4.5,180.66,168.06,726.2226754705728,1,6,2,1,840.713854197961,891.271003302314,741.7369381165722,0,0
2024-02-18 02:00:00,14.8,0.0,4.3,180.66,168.06,978.2248791946658,2,6,2,1,726.2226754705728,846.0221921866996,963.4049455822478,0,0
2024-02-18 03:00:00,14.1,0.0,4.7,180.66,168.06,875.1000295314683,3,6,2,1,978.2248791946658,816.1735034813767,860.8963018792758,0,0
2024-02-18 04:00:00,13.5,0.0,0.7,180.66,168.06,672.720955247965,4,6,2,1,875.1000295314683,902.7702241322454,718.4813246072748,0,0
2024-02-18 05:00:00,19.2,0.0,1.1,180.66,168.06,943.7403832223739,5,6,2,1,672.720955247965,763.7133402999845,720.2271388119,0,0
2024-02-18 06:00:00,22.9,0.0,2.5,180.66,168.06,804.7473905882764,6,6,2,1,943.7403832223739,682.0182858206955,726.4508749083761,0,0
2024-02-18 07:00:00,25.6,0.0,8.2,180.66,168.06,674.0877035382548,7,6,2,1,804.7473905882764,802.8426661785961,501.4391072711918,0,0
2024-02-18 08:00:00,27.5,0.0,9.2,180.66,168.06,468.5562312005857,8,6,2,1,674.0877035382548,837.3069590410505,692.8208166603872,0,0
2024-02-18 09:00:00,29.1,0.0,9.4,180.66,168.06,970.6302470248115,9,6,2,1,468.5562312005857,618.6383157126814,672.3793171904613,0,0
2024-02-18 10:00:00,30.5,0.0,11.5,180.66,168.06,635.1610739208454,10,6,2,1,970.6302470248115,833.7214350428342,672.9980718322173,0,0
2024-02-18 11:00:00,31.1,0.0,12.8,180.66,168.06,649.4834884853398,11,6,2,1,635.1610739208454,884.0037448727621,784.9550861169373,0,0
2024-02-18 12:00:00,30.9,0.0,17.5,180.66,168.06,960.7886980122867,12,6,2,1,649.4834884853398,828.6384119359668,1037.3420597207787,0,0
2024-02-18 13:00:00,29.5,0.0,17.6,180.66,168.06,1148.5852696008385,13,6,2,1,960.7886980122867,1042.0438177587166,967.736067318116,0,0
2024-02-18 14:00:00,28.6,0.0,19.2,180.66,168.06,1087.545602448257,14,6,2,1,1148.5852696008385,933.9758693545957,891.0421738434292,0,0
2024-02-18 15:00:00,26.8,0.0,17.3,180.66,168.06,1045.4142751862648,15,6,2,1,1087.545602448257,1001.4441159888265,1045.3233935411486,0,0
2024-02-18 16:00:00,25.0,0.0,12.0,180.66,168.06,1081.0811281790252,16,6,2,1,1045.4142751862648,1004.161619044753,1160.5829898956006,0,0
2024-02-18 17:00:00,22.9,0.0,10.2,180.66,168.06,1129.9864369683216,17,6,2,1,1081.0811281790252,1046.0658933090813,1136.1500016060718,0,0
2024-02-18 18:00:00,21.0,0.0,6.7,180.66,168.06,1132.4637008677935,18,6,2,1,1129.9864369683216,946.8064406602404,1061.5756311056382,0,0
2024-02-18 19:00:00,20.1,0.0,7.7,180.66,168.06,1084.6899842860546,19,6,2,1,1132.4637008677935,912.4288610903311,990.9189163430634,0,0
2024-02-18 20:00:00,19.5,0.0,7.3,180.66,168.06,1055.0649914854785,20,6,2,1,1084.6899842860546,1203.9584948734316,1113.5089646761537,0,0
2024-02-18 21:00:00,19.4,0.0,7.9,180.66,168.06,1015.3463812225443,21,6,2,1,1055.0649914854785,936.7726666413072,1059.9959847791754,0,0
2024-02-18 22:00:00,19.4,0.0,7.4,180.66,168.06,913.6269042943613,22,6,2,1,1015.3463812225443,889.7472356960417,1077.584437408306,0,0
2024-02-18 23:00:00,19.0,0.0,5.5,180.66,168.06,921.0508129105275,23,6,2,1,913.6269042943613,733.6424166974768,1011.6772529899058,0,0
2024-02-19 00:00:00,18.8,0.0,7.7,180.66,168.06,1120.3251774057842,0,0,2,1,921.0508129105275,840.713854197961,1393.6178825817599,0,0
2024-02-19 01:00:00,17.6,0.0,7.4,180.66,168.06,1213.9606473521496,1,0,2,1,1120.3251774057842,726.2226754705728,1169.3128411000714,0,0
2024-02-19 02:00:00,17.0,0.0,5.1,180.66,168.06,1061.3522255589705,2,0,2,1,1213.9606473521496,978.2248791946658,1290.9924950619984,0,0
2024-02-19 03:00:00,16.5,0.0,4.4,180.66,168.06,992.845200861308,3,0,2,1,1061.3522255589705,875.1000295314683,1122.0058452766286,0,0
2024-02-19 04:00:00,15.6,0.0,3.3,180.66,168.06,1074.6473607961364,4,0,2,1,992.845200861308,672.720955247965,1263.2257851678187,0,0
2024-02-19 05:00:00,20.0,0.0,2.6,180.66,168.06,1162.9450499183995,5,0,2,1,1074.6473607961364,943.7403832223739,953.8677916994866,0,0
2024-02-19 06:00:00,22.9,0.0,7.4,180.66,168.06,1098.5393950287048,6,0,2,1,1162.9450499183995,804.7473905882764,1179.3458669695024,0,0
2024-02-19 07:00:00,25.2,0.0,7.9,180.66,168.06,849.657674066156,7,0,2,1,1098.5393950287048,674.0877035382548,1025.5405649992424,0,0
2024-02-19 08:00:00,27.3,0.0,9.7,180.66,168.06,924.7820076269057,8,0,2,1,849.657674066156,468.5562312005857,957.6447731469984,0,0
2024-02-19 09:00:00,28.9,0.0,13.2,180.66,168.06,1150.7350644796102,9,0,2,1,924.7820076269057,970.6302470248115,1007.31111449986,0,0
2024-02-19 10:00:00,30.0,0.0,13.2,180.66,168.06,1004.9553932290543,10,0,2,1,1150.7350644796102,635.1610739208454,1070.2111539879568,0,0
2024-02-19 11:00:00,30.0,0.0,13.8,180.66,168.06,1137.7480212743596,11,0,2,1,1004.9553932290543,649.4834884853398,1201.6696831387574,0,0
2024-02-19 12:00:00,30.0,0.0,14.5,180.66,168.06,1278.7998199340798,12,0,2,1,1137.7480212743596,960.7886980122867,1275.1199110596783,0,0
2024-02-19 13:00:00,29.0,0.0,11.8,180.66,168.06,1192.7864133389592,13,0,2,1,1278.7998199340798,1148.5852696008385,1231.2926106559685,0,0
2024-02-19 14:00:00,28.1,0.0,15.8,180.66,168.06,1363.7416831974813,14,0,2,1,1192.7864133389592,1087.545602448257,1349.8104255812905,0,0
2024-02-19 15:00:00,26.0,0.0,16.4,180.66,168.06,1276.8087867822417,15,0,2,1,1363.7416831974813,1045.4142751862648,1623.4801243597522,0,0
2024-02-19 16:00:00,24.4,0.0,9.4,180.66,168.06,1396.6207587810375,16,0,2,1,1276.8087867822417,1081.0811281790252,1628.5535924107337,0,0
2024-02-19 17:00:00,22.9,0.0,11.2,180.66,168.06,1521.6488409872616,17,0,2,1,1396.6207587810375,1129.9864369683216,1532.3447667649148,0,0
2024-02-19 18:00:00,21.6,0.0,10.8,180.66,168.06,1347.4083610753069,18,0,2,1,1521.6488409872616,1132.4637008677935,1509.5498344697974,0,0
2024-02-19 19:00:00,20.8,0.0,8.0,180.66,168.06,1550.7552082245136,19,0,2,1,1347.4083610753069,1084.6899842860546,1517.7526193248034,0,0
2024-02-19 20:00:00,20.1,0.0,7.4,180.66,168.06,1487.7068676803399,20,0,2,1,1550.7552082245136,1055.0649914854785,1550.0641970705533,0,0
2024-02-19 21:00:00,20.0,0.0,6.8,180.66,168.06,1512.0065186178736,21,0,2,1,1487.7068676803399,1015.3463812225443,1353.520018880822,0,0
2024-02-19 22:00:00,19.6,0.0,3.2,180.66,168.06,1432.6027496805286,22,0,2,1,1512.0065186178736,913.6269042943613,1383.5154347562316,0,0
2024-02-19 23:00:00,16.8,1.5,14.7,180.66,168.06,1489.6181755802697,23,0,2,1,1432.6027496805286,921.0508129105275,1185.38747741963,0,0
2024-02-20 00:00:00,17.2,0.1,8.1,180.66,168.06,1302.28020162947,0,1,2,1,1489.6181755802697,1120.3251774057842,1328.721815849711,0,0
2024-02-20 01:00:00,17.1,0.0,8.6,180.66,168.06,1180.990948458456,1,1,2,1,1302.28020162947,1213.9606473521496,1287.6928487657592,0,0
2024-02-20 02:00:00,18.0,0.0,8.4,180.66,168.06,1172.5779791166472,2,1,2,1,1180.990948458456,1061.3522255589705,1111.071334807985,0,0
2024-02-20 03:00:00,18.1,0.0,6.5,180.66,168.06,1157.6708280258804,3,1,2,1,1172.5779791166472,992.845200861308,1259.7814536757487,0,0
2024-02-20 04:00:00,18.0,0.0,5.9,180.66,168.06,1061.6808452527155,4,1,2,1,1157.6708280258804,1074.6473607961364,933.2600241444147,0,0
2024-02-20 05:00:00,19.7,0.0,7.6,180.66,168.06,1027.9408829436843,5,1,2,1,1061.6808452527155,1162.9450499183995,876.485978026818,0,0
2024-02-20 06:00:00,22.0,0.0,9.7,180.66,168.06,936.6454581871546,6,1,2,1,1027.9408829436843,1098.5393950287048,1028.3315610483312,0,0
2024-02-20 07:00:00,24.2,0.0,11.0,180.66,168.06,940.5545352127355,7,1,2,1,936.6454581871546,849.657674066156,1110.5962094535496,0,0
2024-02-20 08:00:00,25.8,0.0,12.5,180.66,168.06,883.6211866433267,8,1,2,1,940.5545352127355,924.7820076269057,1191.3162351935869,0,0
2024-02-20 09:00:00,27.5,0.0,15.1,180.66,168.06,1231.752512538839,9,1,2,1,883.6211866433267,1150.7350644796102,1009.948164157755,0,0
2024-02-20 10:00:00,28.9,0.0,16.2,180.66,168.06,978.9547015831132,10,1,2,1,1231.752512538839,1004.9553932290543,1210.250860689875,0,0
2024-02-20 11:00:00,29.6,0.0,17.3,180.66,168.06,1091.057709033828,11,1,2,1,978.9547015831132,1137.7480212743596,1155.5391340878518,0,0
2024-02-20 12:00:00,29.4,0.0,19.3,180.66,168.06,1152.0907760140615,12,1,2,1,1091.057709033828,1278.7998199340798,1205.710524801403,0,0
2024-02-20 13:00:00,29.5,0.0,13.4,180.66,168.06,1379.2501890591234,13,1,2,1,1152.0907760140615,1192.7864133389592,1377.1654973378504,0,0
2024-02-20 14:00:00,28.0,0.0,17.9,180.66,168.06,1323.846057293039,14,1,2,1,1379.2501890591234,1363.7416831974813,1417.6150651880876,0,0
2024-02-20 15:00:00,26.5,0.0,17.2,180.66,168.06,1535.122436080792,15,1,2,1,1323.846057293039,1276.8087867822417,1251.7507653394975,0,0
2024-02-20 16:00:00,23.9,0.0,11.5,180.66,168.06,1389.5453532911285,16,1,2,1,1535.122436080792,1396.6207587810375,1603.590202912609,0,0
2024-02-20 17:00:00,22.0,0.0,7.4,180.66,168.06,1517.7069563347447,17,1,2,1,1389.5453532911285,1521.6488409872616,1626.8584277516134,0,0
2024-02-20 18:00:00,21.1,0.0,9.9,180.66,168.06,1423.3099216418545,18,1,2,1,1517.7069563347447,1347.4083610753069,1443.330109041381,0,0
2024-02-20 19:00:00,20.2,0.0,9.1,180.66,168.06,1721.359539745169,19,1,2,1,1423.3099216418545,1550.7552082245136,1545.466732536075,0,0
2024-02-20 20:00:00,19.1,0.0,8.1,180.66,168.06,1371.0476982094133,20,1,2,1,1721.359539745169,1487.7068676803399,1538.2523109651422,0,0
2024-02-20 21:00:00,18.6,0.0,8.9,180.66,168.06,1487.876486738218,21,1,2,1,1371.0476982094133,1512.0065186178736,1482.00354452241,0,0
2024-02-20 22:00:00,18.5,0.1,6.6,180.66,168.06,1473.7259169066288,22,1,2,1,1487.876486738218,1432.6027496805286,1354.3594656533808,0,0
2024-02-20 23:00:00,18.0,0.5,6.8,180.66,168.06,1394.7209348673916,23,1,2,1,1473.7259169066288,1489.6181755802697,1285.2204405529403,0,0
2024-02-21 00:00:00,17.5,0.4,6.5,180.66,168.06,1271.3658780162652,0,2,2,1,1394.7209348673916,1302.28020162947,1286.380989029395,0,0
2024-02-21 01:00:00,16.9,0.0,7.7,180.66,168.06,1211.0863251369954,1,2,2,1,1271.3658780162652,1180.990948458456,1340.3830492607779,0,0
2024-02-21 02:00:00,16.2,0.0,7.7,180.66,168.06,1164.8662685506863,2,2,2,1,1211.0863251369954,1172.5779791166472,1213.8868890367223,0,0
2024-02-21 03:00:00,16.0,0.0,6.9,180.66,168.06,1088.7777174987493,3,2,2,1,1164.8662685506863,1157.6708280258804,1065.4582366774912,0,0
2024-02-21 04:00:00,15.9,0.0,8.3,180.66,168.06,1153.3196424389928,4,2,2,1,1088.7777174987493,1061.6808452527155,1133.14335404884,0,0
2024-02-21 05:00:00,18.6,0.0,10.6,180.66,168.06,1245.070906521788,5,2,2,1,1153.3196424389928,1027.9408829436843,738.206096524149,0,0
2024-02-21 06:00:00,20.9,0.1,16.8,180.66,168.06,951.2323410064034,6,2,2,1,1245.070906521788,936.6454581871546,1120.899841768901,0,0
2024-02-21 07:00:00,23.2,0.0,17.1,180.66,168.06,870.0012215492791,7,2,2,1,951.2323410064034,940.5545352127355,832.0518938538808,0,0
2024-02-21 08:00:00,25.4,0.0,16.8,180.66,168.06,1015.1904015275272,8,2,2,1,870.0012215492791,883.6211866433267,986.8162644468433,0,0
2024-02-21 09:00:00,27.4,0.0,16.8,180.66,168.06,1314.9026645249337,9,2,2,1,1015.1904015275272,1231.752512538839,944.006493521391,0,0
2024-02-21 10:00:00,28.6,0.0,17.9,180.66,168.06,1023.1104608646253,10,2,2,1,1314.9026645249337,978.9547015831132,973.0515223140114,0,0
2024-02-21 11:00:00,29.1,0.0,19.7,180.66,168.06,1324.3968018971823,11,2,2,1,1023.1104608646253,1091.057709033828,1275.609552315131,0,0
2024-02-21 12:00:00,28.5,0.0,21.0,180.66,168.06,1391.838476517982,12,2,2,1,1324.3968018971823,1152.0907760140615,1176.3400272036524,0,0
2024-02-21 13:00:00,28.0,0.0,17.9,180.66,168.06,1234.5358197332366,13,2,2,1,1391.838476517982,1379.2501890591234,1323.5867843016113,0,0
2024-02-21 14:00:00,27.5,0.0,16.8,180.66,168.06,1410.376225580126,14,2,2,1,1234.5358197332366,1323.846057293039,1347.8276119981836,0,0
2024-02-21 15:00:00,26.0,0.0,18.5,180.66,168.06,1573.3247836656292,15,2,2,1,1410.376225580126,1535.122436080792,1457.2309562995913,0,0
2024-02-21 16:00:00,23.9,0.0,13.1,180.66,168.06,1419.1185341561234,16,2,2,1,1573.3247836656292,1389.5453532911285,1463.7552495854013,0,0
2024-02-21 17:00:00,21.8,0.0,8.7,180.66,168.06,1469.586396641485,17,2,2,1,1419.1185341561234,1517.7069563347447,1360.6869624573678,0,0
2024-02-21 18:00:00,20.6,0.0,12.1,180.66,168.06,1448.8134281123225,18,2,2,1,1469.586396641485,1423.3099216418545,1605.6499536764045,0,0
2024-02-21 19:00:00,19.7,0.0,12.7,180.66,168.06,1405.5058464379003,19,2,2,1,1448.8134281123225,1721.359539745169,1456.6476134155594,0,0
2024-02-21 20:00:00,18.8,0.0,10.0,180.66,168.06,1425.0166781451205,20,2,2,1,1405.5058464379003,1371.0476982094133,1333.3279950102497,0,0
2024-02-21 21:00:00,18.1,0.0,9.4,180.66,168.06,1334.6372815786465,21,2,2,1,1425.0166781451205,1487.876486738218,1413.2615443827845,0,0
2024-02-21 22:00:00,18.0,0.0,9.7,180.66,168.06,1413.8934681786982,22,2,2,1,1334.6372815786465,1473.7259169066288,1559.6028526407104,0,0
2024-02-21 23:00:00,17.8,0.0,10.6,180.66,168.06,1276.4805945557343,23,2,2,1,1413.8934681786982,1394.7209348673916,1437.5418440974513,0,0
2024-02-22 00:00:00,17.2,0.0,9.0,180.66,168.06,1313.4101276224674,0,3,2,1,1276.4805945557343,1271.3658780162652,1254.2080752271104,0,0
2024-02-22 01:00:00,15.6,0.0,5.2,180.66,168.06,1068.6157230293315,1,3,2,1,1313.4101276224674,1211.0863251369954,1188.3212694423553,0,0
2024-02-22 02:00:00,15.1,0.0,5.5,180.66,168.06,1193.7100371135775,2,3,2,1,1068.6157230293315,1164.8662685506863,1127.5002609948974,0,0
2024-02-22 03:00:00,14.9,0.0,6.9,180.66,168.06,1186.9677063618471,3,3,2,1,1193.7100371135775,1088.7777174987493,1310.3313607815426,0,0
2024-02-22 04:00:00,15.2,0.0,6.4,180.66,168.06,857.6950590417127,4,3,2,1,1186.9677063618471,1153.3196424389928,1094.3039207465174,0,0
2024-02-22 05:00:00,18.7,0.0,7.3,180.66,168.06,1061.5611558867665,5,3,2,1,857.6950590417127,1245.070906521788,1066.2014158456202,0,0
2024-02-22 06:00:00,21.3,0.0,19.9,180.66,168.06,1129.8853112938727,6,3,2,1,1061.5611558867665,951.2323410064034,1109.1885096742315,0,0
2024-02-22 07:00:00,22.6,0.0,23.2,180.66,168.06,886.154310177423,7,3,2,1,1129.8853112938727,870.0012215492791,1030.0390801736987,0,0
2024-02-22 08:00:00,23.5,0.0,23.4,180.66,168.06,1191.4127375857797,8,3,2,1,886.154310177423,1015.1904015275272,997.2930365444429,0,0
2024-02-22 09:00:00,25.8,0.0,24.2,180.66,168.06,1098.9705242354628,9,3,2,1,1191.4127375857797,1314.9026645249337,1036.4753906148642,0,0
2024-02-22 10:00:00,26.9,0.0,23.2,180.66,168.06,1033.113624625114,10,3,2,1,1098.9705242354628,1023.1104608646253,1095.4964364840523,0,0
