time,temperature_c,rainfall_mm,wind_speed,Super (PMS),Diesel (AGO),hour_of_day,day_of_week,month,quarter,demand_lag_1h,demand_lag_24h,demand_lag_168h,is_public_holiday,is_school_holiday,demand,is_weekend
2024-02-07 08:00:00,24.0,0.0,11.2,180.66,168.06,8,2,2,1,328.4754836608386,288.4286274673857,287.47569929420064,0,0,294.04255354970803,0
2024-02-07 09:00:00,25.5,0.0,13.9,180.66,168.06,9,2,2,1,294.04255354970803,210.14624978166825,198.96750304527856,0,0,214.34741251224392,0
2024-02-07 10:00:00,26.7,0.0,16.3,180.66,168.06,10,2,2,1,214.34741251224392,165.9663361902889,161.87365075514825,0,0,178.5500555544807,0
2024-02-07 11:00:00,27.1,0.2,15.9,180.66,168.06,11,2,2,1,178.5500555544807,173.418700101093,121.66331513158433,0,0,124.52441465980709,0
2024-02-07 12:00:00,27.8,0.0,14.7,180.66,168.06,12,2,2,1,124.52441465980709,147.0056737413114,154.74006264924316,0,0,154.35842095699581,0
2024-02-07 13:00:00,26.5,0.0,12.8,180.66,168.06,13,2,2,1,154.35842095699581,181.23484898450613,141.6527565256179,0,0,163.19203192402475,0
2024-02-07 14:00:00,25.9,0.0,12.3,180.66,168.06,14,2,2,1,163.19203192402475,199.53810730040288,207.1327520940307,0,0,191.23674379800215,0
2024-02-07 15:00:00,24.7,0.0,13.9,180.66,168.06,15,2,2,1,191.23674379800215,241.2858883162681,219.26249051391045,0,0,232.70904938499098,0
2024-02-07 16:00:00,22.5,0.0,9.1,180.66,168.06,16,2,2,1,232.70904938499098,318.5039879211221,268.6475689422414,0,0,268.05930551568656,0
2024-02-07 17:00:00,20.6,0.0,6.4,180.66,168.06,17,2,2,1,268.05930551568656,324.3946314079913,333.3358585803671,0,0,318.70403246335377,0
2024-02-07 18:00:00,19.9,0.0,9.5,180.66,168.06,18,2,2,1,318.70403246335377,269.5655266351201,291.51479433482757,0,0,242.89617418983076,0
2024-02-07 19:00:00,18.6,0.0,7.2,180.66,168.06,19,2,2,1,242.89617418983076,216.74531522670375,206.8928668313597,0,0,202.87780643160778,0
2024-02-07 20:00:00,18.0,0.0,6.8,180.66,168.06,20,2,2,1,202.87780643160778,144.26623632102098,97.09010335100686,0,0,137.6527691499088,0
2024-02-07 21:00:00,16.9,0.0,7.0,180.66,168.06,21,2,2,1,137.6527691499088,118.76352174669918,63.87775990192303,0,0,119.8840854332015,0
2024-02-07 22:00:00,16.5,0.0,6.9,180.66,168.06,22,2,2,1,119.8840854332015,64.97508010637162,42.76150272516712,0,0,47.99829194020595,0
2024-02-07 23:00:00,16.0,0.0,6.1,180.66,168.06,23,2,2,1,47.99829194020595,38.57175723398747,42.7422958416405,0,0,45.94897396396406,0
2024-02-08 00:00:00,15.8,0.0,6.5,180.66,168.06,0,3,2,1,45.94897396396406,41.37801255151559,43.16940430203936,0,0,38.87796940554509,0
2024-02-08 01:00:00,15.8,0.0,7.2,180.66,168.06,1,3,2,1,38.87796940554509,39.18462600869915,11.405835614358235,0,0,48.81430926385737,0
2024-02-08 02:00:00,15.5,0.0,6.8,180.66,168.06,2,3,2,1,48.81430926385737,34.5084413699839,26.210662580288055,0,0,21.675164438099053,0
2024-02-08 03:00:00,14.9,0.0,6.4,180.66,168.06,3,3,2,1,21.675164438099053,29.42686469561484,10.924962250330106,0,0,27.748189137499637,0
2024-02-08 04:00:00,14.4,0.0,5.0,180.66,168.06,4,3,2,1,27.748189137499637,59.69944638072664,36.43957669702533,0,0,56.305214731299145,0
2024-02-08 05:00:00,17.8,0.0,7.0,180.66,168.06,5,3,2,1,56.305214731299145,177.94629532755084,151.0317341969139,0,0,177.18709230515896,0
2024-02-08 06:00:00,20.4,0.0,12.2,180.66,168.06,6,3,2,1,177.18709230515896,287.3833950096595,274.77753457396676,0,0,283.0227588935868,0
2024-02-08 07:00:00,22.6,0.0,11.5,180.66,168.06,7,3,2,1,283.0227588935868,328.4754836608386,325.7774856434847,0,0,351.46795770016445,0
2024-02-08 08:00:00,24.4,0.1,12.2,180.66,168.06,8,3,2,1,351.46795770016445,294.04255354970803,308.6942478656019,0,0,342.5166234708702,0
2024-02-08 09:00:00,26.0,0.1,12.1,180.66,168.06,9,3,2,1,342.5166234708702,214.34741251224392,248.89964264752905,0,0,215.5581867529832,0
2024-02-08 10:00:00,27.1,0.1,13.2,180.66,168.06,10,3,2,1,215.5581867529832,178.5500555544807,158.45048421876947,0,0,176.31683087411312,0
2024-02-08 11:00:00,27.9,0.1,14.6,180.66,168.06,11,3,2,1,176.31683087411312,124.52441465980709,193.38179439772387,0,0,139.57927182664366,0
2024-02-08 12:00:00,27.5,0.1,14.8,180.66,168.06,12,3,2,1,139.57927182664366,154.35842095699581,170.26727197641443,0,0,181.93763168573423,0
2024-02-08 13:00:00,25.6,0.0,13.2,180.66,168.06,13,3,2,1,181.93763168573423,163.19203192402475,188.44288362776982,0,0,161.0575159946298,0
2024-02-08 14:00:00,25.3,0.1,12.6,180.66,168.06,14,3,2,1,161.0575159946298,191.23674379800215,194.6983201358834,0,0,199.92328794777558,0
2024-02-08 15:00:00,24.5,0.0,12.6,180.66,168.06,15,3,2,1,199.92328794777558,232.70904938499098,243.1670867474624,0,0,238.3326492468292,0
2024-02-08 16:00:00,22.5,0.0,10.4,180.66,168.06,16,3,2,1,238.3326492468292,268.05930551568656,280.4170199361353,0,0,315.6653227270494,0
2024-02-08 17:00:00,20.9,0.0,8.9,180.66,168.06,17,3,2,1,315.6653227270494,318.70403246335377,349.6871163124063,0,0,347.2522367067517,0
2024-02-08 18:00:00,19.5,0.0,8.6,180.66,168.06,18,3,2,1,347.2522367067517,242.89617418983076,331.2918570698174,0,0,281.2581102982302,0
2024-02-08 19:00:00,18.5,0.0,8.7,180.66,168.06,19,3,2,1,281.2581102982302,202.87780643160778,207.06605426775425,0,0,239.5118111174911,0
2024-02-08 20:00:00,17.9,0.0,8.7,180.66,168.06,20,3,2,1,239.5118111174911,137.6527691499088,157.729170029831,0,0,115.8346122081259,0
2024-02-08 21:00:00,17.4,0.0,7.8,180.66,168.06,21,3,2,1,115.8346122081259,119.8840854332015,81.31349422025527,0,0,57.211020143119875,0
2024-02-08 22:00:00,16.7,0.0,6.6,180.66,168.06,22,3,2,1,57.211020143119875,47.99829194020595,57.38360276187908,0,0,65.19208212706155,0
2024-02-08 23:00:00,16.2,0.0,6.0,180.66,168.06,23,3,2,1,65.19208212706155,45.94897396396406,75.09097770676092,0,0,38.29706341619868,0
2024-02-09 00:00:00,15.9,0.0,6.1,180.66,168.06,0,4,2,1,38.29706341619868,38.87796940554509,26.11955657533337,0,0,19.78667603386145,0
2024-02-09 01:00:00,15.7,0.0,6.3,180.66,168.06,1,4,2,1,19.78667603386145,48.81430926385737,53.6001029753117,0,0,35.72953525082235,0
2024-02-09 02:00:00,15.2,0.0,6.5,180.66,168.06,2,4,2,1,35.72953525082235,21.675164438099053,35.67719583593273,0,0,28.192453030062005,0
2024-02-09 03:00:00,14.9,0.0,6.5,180.66,168.06,3,4,2,1,28.192453030062005,27.748189137499637,15.068812008481691,0,0,15.0851924700302,0
2024-02-09 04:00:00,15.0,0.0,7.4,180.66,168.06,4,4,2,1,15.0851924700302,56.305214731299145,58.649220889173876,0,0,27.701907209732497,0
2024-02-09 05:00:00,18.5,0.0,7.4,180.66,168.06,5,4,2,1,27.701907209732497,177.18709230515896,197.2372233958093,0,0,195.93220702995114,0
2024-02-09 06:00:00,21.4,0.0,11.1,180.66,168.06,6,4,2,1,195.93220702995114,283.0227588935868,312.51879857943794,0,0,313.51107117816747,0
2024-02-09 07:00:00,23.6,0.0,17.7,180.66,168.06,7,4,2,1,313.51107117816747,351.46795770016445,337.44069043333013,0,0,361.945373412689,0
2024-02-09 08:00:00,25.7,0.0,17.3,180.66,168.06,8,4,2,1,361.945373412689,342.5166234708702,326.92474829580436,0,0,369.27782373612894,0
2024-02-09 09:00:00,26.6,0.0,17.1,180.66,168.06,9,4,2,1,369.27782373612894,215.5581867529832,237.92849218934612,0,0,225.00826555470934,0
2024-02-09 10:00:00,27.9,0.0,15.5,180.66,168.06,10,4,2,1,225.00826555470934,176.31683087411312,180.2505990651359,0,0,157.02666791801974,0
2024-02-09 11:00:00,28.0,0.0,14.0,180.66,168.06,11,4,2,1,157.02666791801974,139.57927182664366,167.3337552661904,0,0,146.31454301715118,0
2024-02-09 12:00:00,28.8,0.0,15.5,180.66,168.06,12,4,2,1,146.31454301715118,181.93763168573423,172.24408342472861,0,0,168.91913389119807,0
2024-02-09 13:00:00,27.6,0.0,15.5,180.66,168.06,13,4,2,1,168.91913389119807,161.0575159946298,171.89044248316702,0,0,197.84370352378565,0
2024-02-09 14:00:00,26.5,0.0,15.9,180.66,168.06,14,4,2,1,197.84370352378565,199.92328794777558,223.91830974596385,0,0,214.21877691835164,0
2024-02-09 15:00:00,25.0,0.0,17.2,180.66,168.06,15,4,2,1,214.21877691835164,238.3326492468292,251.85061779358978,0,0,248.081465524427,0
2024-02-09 16:00:00,23.1,0.0,14.3,180.66,168.06,16,4,2,1,248.081465524427,315.6653227270494,311.51257662428895,0,0,282.65669947103754,0
2024-02-09 17:00:00,21.6,0.0,11.0,180.66,168.06,17,4,2,1,282.65669947103754,347.2522367067517,380.4513446303083,0,0,386.97847133534975,0
2024-02-09 18:00:00,20.5,0.0,9.8,180.66,168.06,18,4,2,1,386.97847133534975,281.2581102982302,315.96016614472046,0,0,301.6291816092547,0
2024-02-09 19:00:00,19.5,0.0,8.4,180.66,168.06,19,4,2,1,301.6291816092547,239.5118111174911,225.1997395188149,0,0,236.25997846052832,0
2024-02-09 20:00:00,18.4,0.0,10.7,180.66,168.06,20,4,2,1,236.25997846052832,115.8346122081259,144.02819414079607,0,0,150.9822440788495,0
2024-02-09 21:00:00,17.5,0.1,9.2,180.66,168.06,21,4,2,1,150.9822440788495,57.211020143119875,69.82982653488165,0,0,104.3583401453822,0
2024-02-09 22:00:00,17.0,0.0,8.4,180.66,168.06,22,4,2,1,104.3583401453822,65.19208212706155,67.45632215975574,0,0,69.83646885988803,0
2024-02-09 23:00:00,17.0,0.1,8.9,180.66,168.06,23,4,2,1,69.83646885988803,38.29706341619868,51.7584439147795,0,0,55.73767301388667,0
2024-02-10 00:00:00,17.0,0.0,6.8,180.66,168.06,0,5,2,1,55.73767301388667,19.78667603386145,28.606677381646996,0,0,34.670751888545084,1
2024-02-10 01:00:00,16.8,0.0,9.0,180.66,168.06,1,5,2,1,34.670751888545084,35.72953525082235,0.0,0,0,37.72656791171492,1
2024-02-10 02:00:00,16.0,0.0,8.6,180.66,168.06,2,5,2,1,37.72656791171492,28.192453030062005,0.0,0,0,19.35043976763631,1
2024-02-10 03:00:00,16.0,0.0,7.9,180.66,168.06,3,5,2,1,19.35043976763631,15.0851924700302,33.22031748994871,0,0,27.665100685234446,1
2024-02-10 04:00:00,16.0,0.0,8.2,180.66,168.06,4,5,2,1,27.665100685234446,27.701907209732497,31.625587886976,0,0,30.86815361740539,1
2024-02-10 05:00:00,19.0,0.0,7.9,180.66,168.06,5,5,2,1,30.86815361740539,195.93220702995114,132.05938966902505,0,0,144.58005457531317,1
2024-02-10 06:00:00,21.6,0.0,11.5,180.66,168.06,6,5,2,1,144.58005457531317,313.51107117816747,202.13033133482654,0,0,191.05133846732397,1
2024-02-10 07:00:00,23.9,0.0,17.6,180.66,168.06,7,5,2,1,191.05133846732397,361.945373412689,242.48783522519452,0,0,271.6493413006011,1
2024-02-10 08:00:00,25.7,0.0,18.8,180.66,168.06,8,5,2,1,271.6493413006011,369.27782373612894,241.09437143997917,0,0,225.6168206014354,1
2024-02-10 09:00:00,27.0,0.0,19.6,180.66,168.06,9,5,2,1,225.6168206014354,225.00826555470934,152.96425478162251,0,0,138.40695752362188,1
2024-02-10 10:00:00,28.0,0.0,19.2,180.66,168.06,10,5,2,1,138.40695752362188,157.02666791801974,122.56202202883416,0,0,123.29359174931773,1
2024-02-10 11:00:00,28.4,0.0,20.5,180.66,168.06,11,5,2,1,123.29359174931773,146.31454301715118,97.36877711369692,0,0,94.00359188246571,1
2024-02-10 12:00:00,27.7,0.2,19.9,180.66,168.06,12,5,2,1,94.00359188246571,168.91913389119807,105.88630782043977,0,0,126.77301339736306,1
2024-02-10 13:00:00,26.9,0.0,17.7,180.66,168.06,13,5,2,1,126.77301339736306,197.84370352378565,124.05327203957518,0,0,118.70784846294305,1
2024-02-10 14:00:00,26.3,0.0,19.5,180.66,168.06,14,5,2,1,118.70784846294305,214.21877691835164,148.806998446973,0,0,138.21922296887914,1
2024-02-10 15:00:00,24.7,0.0,19.6,180.66,168.06,15,5,2,1,138.21922296887914,248.081465524427,153.56935725119286,0,0,130.9638155818122,1
2024-02-10 16:00:00,22.8,0.0,14.3,180.66,168.06,16,5,2,1,130.9638155818122,282.65669947103754,222.04462486459676,0,0,194.68697216004205,1
2024-02-10 17:00:00,21.1,0.0,11.2,180.66,168.06,17,5,2,1,194.68697216004205,386.97847133534975,227.49070407548155,0,0,203.10468325987887,1
2024-02-10 18:00:00,19.5,0.0,8.3,180.66,168.06,18,5,2,1,203.10468325987887,301.6291816092547,198.63902822742824,0,0,176.3276338124513,1
2024-02-10 19:00:00,18.5,0.0,8.0,180.66,168.06,19,5,2,1,176.3276338124513,236.25997846052832,138.06871823211264,0,0,157.7954080217336,1
2024-02-10 20:00:00,17.8,0.0,6.8,180.66,168.06,20,5,2,1,157.7954080217336,150.9822440788495,120.27819943052461,0,0,109.7211935688418,1
2024-02-10 21:00:00,17.1,0.0,7.9,180.66,168.06,21,5,2,1,109.7211935688418,104.3583401453822,67.72364324177599,0,0,71.55084380709671,1
2024-02-10 22:00:00,16.6,0.0,9.2,180.66,168.06,22,5,2,1,71.55084380709671,69.83646885988803,57.07511177206876,0,0,24.716571749064872,1
2024-02-10 23:00:00,16.4,0.0,10.3,180.66,168.06,23,5,2,1,24.716571749064872,55.73767301388667,8.165194564868553,0,0,31.54996823944915,1
2024-02-11 00:00:00,16.4,0.0,9.7,180.66,168.06,0,6,2,1,31.54996823944915,34.670751888545084,25.513457737746116,0,0,21.159526081214285,1
2024-02-11 01:00:00,15.6,0.0,6.4,180.66,168.06,1,6,2,1,21.159526081214285,37.72656791171492,28.554125309145135,0,0,0.0,1
2024-02-11 02:00:00,15.6,0.0,6.6,180.66,168.06,2,6,2,1,0.0,19.35043976763631,15.455504797243794,0,0,38.536871210414915,1
2024-02-11 03:00:00,15.3,0.0,7.0,180.66,168.06,3,6,2,1,38.536871210414915,27.665100685234446,31.40715809527371,0,0,28.379887776647735,1
2024-02-11 04:00:00,15.6,0.0,8.2,180.66,168.06,4,6,2,1,28.379887776647735,30.86815361740539,19.848380087221372,0,0,24.705648321172884,1
2024-02-11 05:00:00,19.1,0.0,7.6,180.66,168.06,5,6,2,1,24.705648321172884,144.58005457531317,128.76944472583915,0,0,106.52607679322806,1
2024-02-11 06:00:00,21.5,0.0,14.6,180.66,168.06,6,6,2,1,106.52607679322806,191.05133846732397,213.8042955888548,0,0,180.19731668561582,1
2024-02-11 07:00:00,23.0,0.0,14.3,180.66,168.06,7,6,2,1,180.19731668561582,271.6493413006011,205.9208005963904,0,0,179.05406897665375,1
2024-02-11 08:00:00,23.8,0.0,13.2,180.66,168.06,8,6,2,1,179.05406897665375,225.6168206014354,190.45913103218774,0,0,194.02415535629333,1
2024-02-11 09:00:00,25.8,0.0,14.5,180.66,168.06,9,6,2,1,194.02415535629333,138.40695752362188,164.78517975901406,0,0,130.3884612728483,1
2024-02-11 10:00:00,27.1,0.0,14.3,180.66,168.06,10,6,2,1,130.3884612728483,123.29359174931773,131.53121798381707,0,0,89.83931008659593,1
2024-02-11 11:00:00,28.0,0.0,15.8,180.66,168.06,11,6,2,1,89.83931008659593,94.00359188246571,83.30026374299304,0,0,87.38390714791025,1
2024-02-11 12:00:00,27.9,0.0,17.1,180.66,168.06,12,6,2,1,87.38390714791025,126.77301339736306,92.02631579931031,0,0,128.18338446113654,1
2024-02-11 13:00:00,26.5,0.0,14.6,180.66,168.06,13,6,2,1,128.18338446113654,118.70784846294305,108.39229828492809,0,0,123.55974555847042,1
2024-02-11 14:00:00,25.7,0.0,14.7,180.66,168.06,14,6,2,1,123.55974555847042,138.21922296887914,105.2718156436696,0,0,118.04088033387117,1
2024-02-11 15:00:00,24.5,0.0,16.4,180.66,168.06,15,6,2,1,118.04088033387117,130.9638155818122,126.30059703834394,0,0,150.74290783167604,1
2024-02-11 16:00:00,22.8,0.0,11.9,180.66,168.06,16,6,2,1,150.74290783167604,194.68697216004205,160.21486831814636,0,0,199.51998989115287,1
2024-02-11 17:00:00,21.1,0.0,10.2,180.66,168.06,17,6,2,1,199.51998989115287,203.10468325987887,199.35063238209926,0,0,227.18126245396812,1
2024-02-11 18:00:00,19.6,0.0,8.5,180.66,168.06,18,6,2,1,227.18126245396812,176.3276338124513,175.94359179483735,0,0,177.78391550458625,1
2024-02-11 19:00:00,18.5,0.0,7.6,180.66,168.06,19,6,2,1,177.78391550458625,157.7954080217336,130.8845223247048,0,0,116.8117647827609,1
2024-02-11 20:00:00,17.8,0.0,6.7,180.66,168.06,20,6,2,1,116.8117647827609,109.7211935688418,109.87879185789525,0,0,96.200069163137,1
2024-02-11 21:00:00,17.3,0.0,6.8,180.66,168.06,21,6,2,1,96.200069163137,71.55084380709671,40.2844499828589,0,0,62.965282827735976,1
2024-02-11 22:00:00,17.0,0.0,6.9,180.66,168.06,22,6,2,1,62.965282827735976,24.716571749064872,51.271187865743336,0,0,49.887156449380555,1
2024-02-11 23:00:00,16.6,0.0,6.5,180.66,168.06,23,6,2,1,49.887156449380555,31.54996823944915,24.769197767463197,0,0,38.595837966611796,1
2024-02-12 00:00:00,16.0,0.0,7.5,180.66,168.06,0,0,2,1,38.595837966611796,21.159526081214285,29.463309717620504,0,0,47.34722429906006,0
2024-02-12 01:00:00,14.4,0.0,7.9,180.66,168.06,1,0,2,1,47.34722429906006,0.0,31.125675470416247,0,0,11.528852376739016,0
2024-02-12 02:00:00,14.1,0.0,8.2,180.66,168.06,2,0,2,1,11.528852376739016,38.536871210414915,1.9618589326021372,0,0,41.58642820463368,0
2024-02-12 03:00:00,14.2,0.0,6.0,180.66,168.06,3,0,2,1,41.58642820463368,28.379887776647735,26.38153792445572,0,0,23.41856951010784,0
2024-02-12 04:00:00,14.9,0.0,7.7,180.66,168.06,4,0,2,1,23.41856951010784,24.705648321172884,43.05499758532389,0,0,74.09492958846695,0
2024-02-12 05:00:00,18.2,0.0,7.8,180.66,168.06,5,0,2,1,74.09492958846695,106.52607679322806,159.31878103752697,0,0,140.41336068775092,0
2024-02-12 06:00:00,21.0,0.0,7.9,180.66,168.06,6,0,2,1,140.41336068775092,180.19731668561582,256.9067428723367,0,0,280.8229903779934,0
2024-02-12 07:00:00,23.1,0.0,9.9,180.66,168.06,7,0,2,1,280.8229903779934,179.05406897665375,342.49370440245804,0,0,306.4008333514292,0
2024-02-12 08:00:00,25.0,0.0,10.5,180.66,168.06,8,0,2,1,306.4008333514292,194.02415535629333,272.13414069033024,0,0,272.40842720820905,0
2024-02-12 09:00:00,26.3,0.0,10.8,180.66,168.06,9,0,2,1,272.40842720820905,130.3884612728483,193.15710870805634,0,0,194.27588309750192,0
2024-02-12 10:00:00,27.7,0.0,12.8,180.66,168.06,10,0,2,1,194.27588309750192,89.83931008659593,141.21910764540314,0,0,146.39753233560592,0
2024-02-12 11:00:00,28.5,0.0,16.3,180.66,168.06,11,0,2,1,146.39753233560592,87.38390714791025,122.13968250973103,0,0,138.26406549286992,0
2024-02-12 12:00:00,28.6,0.0,15.6,180.66,168.06,12,0,2,1,138.26406549286992,128.18338446113654,130.89935921103125,0,0,149.97123686167055,0
2024-02-12 13:00:00,27.7,0.0,15.4,180.66,168.06,13,0,2,1,149.97123686167055,123.55974555847042,180.70865845079416,0,0,152.3933964162531,0
2024-02-12 14:00:00,26.9,0.0,15.0,180.66,168.06,14,0,2,1,152.3933964162531,118.04088033387117,204.64159513825246,0,0,181.51878833046857,0
2024-02-12 15:00:00,25.7,0.0,15.3,180.66,168.06,15,0,2,1,181.51878833046857,150.74290783167604,192.51220431286862,0,0,236.8833760636487,0
2024-02-12 16:00:00,23.4,0.0,12.3,180.66,168.06,16,0,2,1,236.8833760636487,199.51998989115287,238.71082013127898,0,0,280.6863716707475,0
2024-02-12 17:00:00,21.5,0.0,9.5,180.66,168.06,17,0,2,1,280.6863716707475,227.18126245396812,310.30660575454783,0,0,310.2689107341294,0
2024-02-12 18:00:00,19.9,0.0,8.0,180.66,168.06,18,0,2,1,310.2689107341294,177.78391550458625,243.2557686704244,0,0,253.27480691269102,0
2024-02-12 19:00:00,19.1,0.0,9.1,180.66,168.06,19,0,2,1,253.27480691269102,116.8117647827609,191.86379963802634,0,0,183.86134588454652,0
2024-02-12 20:00:00,18.5,0.0,8.1,180.66,168.06,20,0,2,1,183.86134588454652,96.200069163137,124.35557101495239,0,0,131.22983664185003,0
2024-02-12 21:00:00,18.0,0.0,8.7,180.66,168.06,21,0,2,1,131.22983664185003,62.965282827735976,56.117004076111684,0,0,64.25656011815333,0
2024-02-12 22:00:00,17.5,0.0,7.9,180.66,168.06,22,0,2,1,64.25656011815333,49.887156449380555,75.55019541066447,0,0,46.355896602921106,0
2024-02-12 23:00:00,17.2,0.0,7.2,180.66,168.06,23,0,2,1,46.355896602921106,38.595837966611796,69.49125230152039,0,0,13.353741509125303,0
2024-02-13 00:00:00,16.9,0.0,5.8,180.66,168.06,0,1,2,1,13.353741509125303,47.34722429906006,23.35870429814939,0,0,39.836348164978475,0
2024-02-13 01:00:00,16.5,0.0,7.6,180.66,168.06,1,1,2,1,39.836348164978475,11.528852376739016,15.910327727373636,0,0,32.7397817061562,0
2024-02-13 02:00:00,16.1,0.0,8.1,180.66,168.06,2,1,2,1,32.7397817061562,41.58642820463368,26.838466424019977,0,0,14.400141292969531,0
2024-02-13 03:00:00,15.8,0.0,7.6,180.66,168.06,3,1,2,1,14.400141292969531,23.41856951010784,27.62682688333222,0,0,47.77629537863308,0
2024-02-13 04:00:00,15.6,0.0,7.9,180.66,168.06,4,1,2,1,47.77629537863308,74.09492958846695,55.085419223291005,0,0,24.59182221032823,0
2024-02-13 05:00:00,18.5,0.0,7.0,180.66,168.06,5,1,2,1,24.59182221032823,140.41336068775092,199.11791843541246,0,0,143.03777468848003,0
2024-02-13 06:00:00,21.2,0.0,7.6,180.66,168.06,6,1,2,1,143.03777468848003,280.8229903779934,274.6354877786348,0,0,281.6352400003729,0
2024-02-13 07:00:00,23.6,0.0,10.5,180.66,168.06,7,1,2,1,281.6352400003729,306.4008333514292,320.0557970480103,0,0,350.58082094198164,0
2024-02-13 08:00:00,25.5,0.0,10.9,180.66,168.06,8,1,2,1,350.58082094198164,272.40842720820905,288.4286274673857,0,0,338.6734254843142,0
2024-02-13 09:00:00,27.2,0.0,11.0,180.66,168.06,9,1,2,1,338.6734254843142,194.27588309750192,210.14624978166825,0,0,214.9498700151643,0
2024-02-13 10:00:00,28.4,0.0,12.4,180.66,168.06,10,1,2,1,214.9498700151643,146.39753233560592,165.9663361902889,0,0,184.29702222831443,0
2024-02-13 11:00:00,28.9,0.0,13.1,180.66,168.06,11,1,2,1,184.29702222831443,138.26406549286992,173.418700101093,0,0,143.93193667547575,0
2024-02-13 12:00:00,29.1,0.0,15.0,180.66,168.06,12,1,2,1,143.93193667547575,149.97123686167055,147.0056737413114,0,0,152.87570207441357,0
2024-02-13 13:00:00,27.8,0.0,11.2,180.66,168.06,13,1,2,1,152.87570207441357,152.3933964162531,181.23484898450613,0,0,192.25269547384042,0
2024-02-13 14:00:00,26.6,0.0,15.0,180.66,168.06,14,1,2,1,192.25269547384042,181.51878833046857,199.53810730040288,0,0,210.73891196159533,0
2024-02-13 15:00:00,25.1,0.0,16.1,180.66,168.06,15,1,2,1,210.73891196159533,236.8833760636487,241.2858883162681,0,0,196.81910922070006,0
2024-02-13 16:00:00,23.2,0.0,12.0,180.66,168.06,16,1,2,1,196.81910922070006,280.6863716707475,318.5039879211221,0,0,301.9494747110219,0
2024-02-13 17:00:00,22.0,0.0,11.5,180.66,168.06,17,1,2,1,301.9494747110219,310.2689107341294,324.3946314079913,0,0,355.98339339395056,0
2024-02-13 18:00:00,20.6,0.0,10.0,180.66,168.06,18,1,2,1,355.98339339395056,253.27480691269102,269.5655266351201,0,0,267.84436656103844,0
2024-02-13 19:00:00,19.6,0.0,10.4,180.66,168.06,19,1,2,1,267.84436656103844,183.86134588454652,216.74531522670375,0,0,206.57707032503612,0
2024-02-13 20:00:00,19.0,0.0,9.9,180.66,168.06,20,1,2,1,206.57707032503612,131.22983664185003,144.26623632102098,0,0,141.45224601561702,0
2024-02-13 21:00:00,18.5,0.0,13.6,180.66,168.06,21,1,2,1,141.45224601561702,64.25656011815333,118.76352174669918,0,0,93.1872188065015,0
2024-02-13 22:00:00,17.8,0.0,12.9,180.66,168.06,22,1,2,1,93.1872188065015,46.355896602921106,64.97508010637162,0,0,46.67042936534544,0
2024-02-13 23:00:00,17.4,0.0,8.1,180.66,168.06,23,1,2,1,46.67042936534544,13.353741509125303,38.57175723398747,0,0,33.58238187510798,0
2024-02-14 00:00:00,17.5,0.0,9.3,180.66,168.06,0,2,2,1,33.58238187510798,39.836348164978475,41.37801255151559,0,0,31.43628967720317,0
2024-02-14 01:00:00,16.8,0.0,8.6,180.66,168.06,1,2,2,1,31.43628967720317,32.7397817061562,39.18462600869915,0,0,40.26060783236218,0
2024-02-14 02:00:00,16.6,0.0,7.9,180.66,168.06,2,2,2,1,40.26060783236218,14.400141292969531,34.5084413699839,0,0,30.05344507834608,0
2024-02-14 03:00:00,16.3,0.0,7.6,180.66,168.06,3,2,2,1,30.05344507834608,47.77629537863308,29.42686469561484,0,0,15.220973415171924,0
2024-02-14 04:00:00,16.3,0.0,6.5,180.66,168.06,4,2,2,1,15.220973415171924,24.59182221032823,59.69944638072664,0,0,54.98810393287063,0
2024-02-14 05:00:00,19.0,0.0,8.1,180.66,168.06,5,2,2,1,54.98810393287063,143.03777468848003,177.94629532755084,0,0,113.03887777430715,0
2024-02-14 06:00:00,21.5,0.0,14.0,180.66,168.06,6,2,2,1,113.03887777430715,281.6352400003729,287.3833950096595,0,0,284.0619468231844,0
2024-02-14 07:00:00,23.9,0.0,14.5,180.66,168.06,7,2,2,1,284.0619468231844,350.58082094198164,328.4754836608386,0,0,290.2832575758758,0
2024-02-14 08:00:00,25.9,0.0,15.0,180.66,168.06,8,2,2,1,290.2832575758758,338.6734254843142,294.04255354970803,0,0,291.3945934510595,0
2024-02-14 09:00:00,27.5,0.0,16.9,180.66,168.06,9,2,2,1,291.3945934510595,214.9498700151643,214.34741251224392,0,0,194.1734028105688,0
2024-02-14 10:00:00,28.0,0.0,18.0,180.66,168.06,10,2,2,1,194.1734028105688,184.29702222831443,178.5500555544807,0,0,138.2491558175453,0
2024-02-14 11:00:00,28.5,0.0,17.8,180.66,168.06,11,2,2,1,138.2491558175453,143.93193667547575,124.52441465980709,0,0,156.85408497012048,0
2024-02-14 12:00:00,28.5,0.0,20.1,180.66,168.06,12,2,2,1,156.85408497012048,152.87570207441357,154.35842095699581,0,0,141.04935318412763,0
2024-02-14 13:00:00,28.0,0.0,18.4,180.66,168.06,13,2,2,1,141.04935318412763,192.25269547384042,163.19203192402475,0,0,175.49316834695628,0
2024-02-14 14:00:00,27.5,0.0,18.8,180.66,168.06,14,2,2,1,175.49316834695628,210.73891196159533,191.23674379800215,0,0,190.34406385383448,0
2024-02-14 15:00:00,25.5,0.0,18.8,180.66,168.06,15,2,2,1,190.34406385383448,196.81910922070006,232.70904938499098,0,0,220.0788843809909,0
